onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	position	pdOnTS	pdOffTS
2233.8170387912446	0.5070400287922894	trials	210422SL	p13	Z11111	12	11.0	0.0	2233.9670387912447	2234.174078820037
2234.2273188483005	0.4970400274014537	trials	210422SL	p13	Z11111	67	6.0	4.0	2234.3773188483005	2234.574358875702
2236.728999196197	0.5070400287922894	trials	210422SL	p13	Z11111	13	12.0	0.0	2236.878999196197	2237.0860392249892
2237.139279253253	0.4970400274014537	trials	210422SL	p13	Z11111	22	6.0	1.0	2237.289279253253	2237.4863192806542
2237.56955931309	0.4970400274014537	trials	210422SL	p13	Z11111	9	8.0	0.0	2237.71955931309	2237.9165993404913
2240.1212796679456	0.5070800287981001	trials	210422SL	p13	Z11111	40	9.0	2.0	2240.2712796679457	2240.4783596967436
2240.5315597250014	0.4970400274014537	trials	210422SL	p13	Z11111	32	1.0	2.0	2240.6815597250015	2240.878599752403
2240.9318397806665	0.5270800315793167	trials	210422SL	p13	Z11111	60	14.0	3.0	2241.0818397806665	2241.3089198122457
2241.3721198418943	0.527080031578862	trials	210422SL	p13	Z11111	0			2241.5221198418944	2241.749199873473
2241.8023999017314	0.4970800274072644	trials	210422SL	p13	Z11111	23	7.0	1.0	2241.9523999017315	2242.1494799291386
2242.2026799573964	0.4970400274014537	trials	210422SL	p13	Z11111	39	8.0	2.0	2242.3526799573965	2242.549719984798
2244.99456034565	0.49704002740190845	trials	210422SL	p13	Z11111	55	9.0	3.0	2245.14456034565	2245.3416003730517
2245.394840401315	0.5070400287922894	trials	210422SL	p13	Z11111	0			2245.544840401315	2245.751880430107
2247.696360721377	0.5070800287976454	trials	210422SL	p13	Z11111	48	2.0	3.0	2247.846360721377	2248.0534407501746
2248.1166807798286	0.517040030183125	trials	210422SL	p13	Z11111	72	11.0	4.0	2248.2666807798287	2248.4837208100116
2248.5469608396656	0.49704002740190845	trials	210422SL	p13	Z11111	11	10.0	0.0	2248.6969608396657	2248.8940008670675
2248.9772408995027	0.49704002740190845	trials	210422SL	p13	Z11111	71	10.0	4.0	2249.127240899503	2249.3242809269045
2249.3775209551677	0.5070400287922894	trials	210422SL	p13	Z11111	2	1.0	0.0	2249.527520955168	2249.73456098396
2249.8078010150048	0.5070800287981001	trials	210422SL	p13	Z11111	44	13.0	2.0	2249.957801015005	2250.164881043803
2250.2180810720606	0.5270800315793167	trials	210422SL	p13	Z11111	52	6.0	3.0	2250.3680810720607	2250.59516110364
2253.8204815730296	0.5070800287976454	trials	210422SL	p13	Z11111	68	7.0	4.0	2253.9704815730297	2254.177561601827
2256.912602003036	0.5070400287922894	trials	210422SL	p13	Z11111	70	9.0	4.0	2257.0626020030363	2257.2696420318284
2257.3428820628733	0.4970400274014537	trials	210422SL	p13	Z11111	57	11.0	3.0	2257.4928820628734	2257.6899220902746
2257.753162119929	0.4970400274014537	trials	210422SL	p13	Z11111	37	6.0	2.0	2257.903162119929	2258.1002021473305
2258.1634421769845	0.49704002740190845	trials	210422SL	p13	Z11111	53	7.0	3.0	2258.3134421769846	2258.5104822043863
2258.5937222368216	0.49704002740190845	trials	210422SL	p13	Z11111	58	12.0	3.0	2258.7437222368217	2258.9407622642234
2258.994002292487	0.4970400274014537	trials	210422SL	p13	Z11111	0			2259.144002292487	2259.3410423198884
2259.4242823523236	0.5070400287922894	trials	210422SL	p13	Z11111	19	3.0	1.0	2259.5742823523237	2259.781322381116
2263.156802871388	0.5170400301826703	trials	210422SL	p13	Z11111	18	2.0	1.0	2263.3068028713883	2263.523842901571
2263.5770829298344	0.527080031578862	trials	210422SL	p13	Z11111	4	3.0	0.0	2263.7270829298345	2263.954162961413
2264.017362991062	0.49704002740190845	trials	210422SL	p13	Z11111	14	13.0	0.0	2264.167362991062	2264.3644030184637
2264.447643050899	0.4970800274072644	trials	210422SL	p13	Z11111	30	14.0	1.0	2264.597643050899	2264.794723078306
2264.8479231065644	0.4970400274014537	trials	210422SL	p13	Z11111	75	14.0	4.0	2264.9979231065645	2265.1949631339658
2265.278203166401	0.4970800274072644	trials	210422SL	p13	Z11111	21	5.0	1.0	2265.428203166401	2265.625283193808
2265.688483223457	0.4970800274072644	trials	210422SL	p13	Z11111	47	1.0	3.0	2265.838483223457	2266.035563250864
2269.54108375922	0.5070800287981001	trials	210422SL	p13	Z11111	63	2.0	4.0	2269.69108375922	2269.898163788018
2269.9513638162757	0.4970400274014537	trials	210422SL	p13	Z11111	26	10.0	1.0	2270.101363816276	2270.298403843677
2270.3516438719407	0.5270800315793167	trials	210422SL	p13	Z11111	34	3.0	2.0	2270.501643871941	2270.72872390352
2270.781923931778	0.49704002740190845	trials	210422SL	p13	Z11111	1	0.0	0.0	2270.931923931778	2271.1289639591796
2271.1922039888336	0.527080031578862	trials	210422SL	p13	Z11111	8	7.0	0.0	2271.3422039888337	2271.5692840204124
2271.6224840486707	0.4970400274014537	trials	210422SL	p13	Z11111	27	11.0	1.0	2271.772484048671	2271.969524076072
2272.0227641043357	0.5270800315793167	trials	210422SL	p13	Z11111	28	12.0	1.0	2272.172764104336	2272.399844135915
2275.6452046080917	0.5070400287918346	trials	210422SL	p13	Z11111	65	4.0	4.0	2275.795204608092	2276.0022446368835
2276.055484665147	0.49704002740190845	trials	210422SL	p13	Z11111	54	8.0	3.0	2276.205484665147	2276.402524692549
2276.485764724984	0.49704002740190845	trials	210422SL	p13	Z11111	74	13.0	4.0	2276.6357647249843	2276.832804752386
2276.89604478204	0.5270800315793167	trials	210422SL	p13	Z11111	45	14.0	2.0	2277.04604478204	2277.2731248136192
2277.326324841877	0.4970400274014537	trials	210422SL	p13	Z11111	35	4.0	2.0	2277.476324841877	2277.6733648692784
2277.736604898933	0.517080030188481	trials	210422SL	p13	Z11111	51	5.0	3.0	2277.886604898933	2278.1036849291213
2278.16688495877	0.4970800274068097	trials	210422SL	p13	Z11111	29	13.0	1.0	2278.31688495877	2278.5139649861767
2281.729285454176	0.5070800287976454	trials	210422SL	p13	Z11111	46	0.0	3.0	2281.879285454176	2282.0863654829736
2282.139565511232	0.5070800287976454	trials	210422SL	p13	Z11111	62	1.0	4.0	2282.289565511232	2282.4966455400295
2282.5798455724594	0.4970800274072644	trials	210422SL	p13	Z11111	20	4.0	1.0	2282.7298455724595	2282.9269255998665
2282.9801256281244	0.5270800315793167	trials	210422SL	p13	Z11111	0			2283.1301256281245	2283.3572056597036
2283.4104056879614	0.4970800274072644	trials	210422SL	p13	Z11111	43	12.0	2.0	2283.5604056879615	2283.7574857153686
2283.8507257491947	0.49704002740190845	trials	210422SL	p13	Z11111	56	10.0	3.0	2284.0007257491948	2284.1977657765965
2284.25100580486	0.527040031573506	trials	210422SL	p13	Z11111	7	6.0	0.0	2284.4010058048602	2284.6280458364336
2287.6032462710405	0.5070800287976454	trials	210422SL	p13	Z11111	66	5.0	4.0	2287.7532462710406	2287.960326299838
2288.013526328096	0.49704002740190845	trials	210422SL	p13	Z11111	69	8.0	4.0	2288.163526328096	2288.3605663554977
2288.443806387933	0.4970800274072644	trials	210422SL	p13	Z11111	41	10.0	2.0	2288.593806387933	2288.79088641534
2288.8540864449888	0.5270800315793167	trials	210422SL	p13	Z11111	6	5.0	0.0	2289.004086444989	2289.231166476568
2289.284366504826	0.4970800274072644	trials	210422SL	p13	Z11111	49	3.0	3.0	2289.434366504826	2289.631446532233
2289.684646560491	0.4970400274014537	trials	210422SL	p13	Z11111	50	4.0	3.0	2289.834646560491	2290.031686587892
2290.114926620328	0.5070800287976454	trials	210422SL	p13	Z11111	17	1.0	1.0	2290.264926620328	2290.4720066491254
2293.587287103213	0.527080031578862	trials	210422SL	p13	Z11111	24	8.0	1.0	2293.737287103213	2293.9643671347917
2294.01756716305	0.5070400287922894	trials	210422SL	p13	Z11111	31	0.0	2.0	2294.16756716305	2294.374607191842
2294.447847222887	0.4970800274068097	trials	210422SL	p13	Z11111	42	11.0	2.0	2294.597847222887	2294.7949272502938
2294.8581272799424	0.5270800315793167	trials	210422SL	p13	Z11111	16	0.0	1.0	2295.0081272799425	2295.2352073115217
2295.2884073397795	0.4970800274072644	trials	210422SL	p13	Z11111	25	9.0	1.0	2295.4384073397796	2295.6354873671867
2295.6886873954445	0.49704002740190845	trials	210422SL	p13	Z11111	59	13.0	3.0	2295.8386873954446	2296.0357274228463
2296.1189674552816	0.5070800287981001	trials	210422SL	p13	Z11111	61	0.0	4.0	2296.2689674552817	2296.4760474840796
2299.7114079548655	0.5070400287922894	trials	210422SL	p13	Z11111	3	2.0	0.0	2299.8614079548656	2300.0684479836577
2300.1216880119214	0.4970400274014537	trials	210422SL	p13	Z11111	64	3.0	4.0	2300.2716880119215	2300.4687280393227
2300.5519680717584	0.5070400287922894	trials	210422SL	p13	Z11111	36	5.0	2.0	2300.7019680717585	2300.9090081005506
2300.962248128814	0.5270800315793167	trials	210422SL	p13	Z11111	5	4.0	0.0	2301.112248128814	2301.339328160393
2301.392528188651	0.49704002740190845	trials	210422SL	p13	Z11111	73	12.0	4.0	2301.542528188651	2301.7395682160527
2301.822808248488	0.5070800287981001	trials	210422SL	p13	Z11111	33	2.0	2.0	2301.972808248488	2302.179888277286
2302.263128309721	0.49704002740190845	trials	210422SL	p13	Z11111	38	7.0	2.0	2302.4131283097213	2302.610168337123
2305.7654887967783	0.5070400287922894	trials	210422SL	p13	Z11111	10	9.0	0.0	2305.9154887967784	2306.1225288255705
2306.1757288538283	0.4970800274072644	trials	210422SL	p13	Z11111	15	14.0	0.0	2306.3257288538284	2306.5228088812355
2306.5760089094933	0.4970800274072644	trials	210422SL	p13	Z11111	52	6.0	3.0	2306.7260089094934	2306.9230889369005
2307.0062889693304	0.5070800287981001	trials	210422SL	p13	Z11111	38	7.0	2.0	2307.1562889693305	2307.3633689981284
2307.4165690263862	0.4970800274072644	trials	210422SL	p13	Z11111	37	6.0	2.0	2307.5665690263863	2307.7636490537934
2307.8468890862287	0.49704002740190845	trials	210422SL	p13	Z11111	45	14.0	2.0	2307.9968890862287	2308.1939291136305
2308.2471291418883	0.5270800315793167	trials	210422SL	p13	Z11111	74	13.0	4.0	2308.3971291418884	2308.6242091734675
2311.6194096108557	0.5070800287976454	trials	210422SL	p13	Z11111	44	13.0	2.0	2311.7694096108557	2311.976489639653
2312.0296896679115	0.4970400274014537	trials	210422SL	p13	Z11111	47	1.0	3.0	2312.1796896679116	2312.376729695313
2312.439969724967	0.517080030188481	trials	210422SL	p13	Z11111	24	8.0	1.0	2312.589969724967	2312.8070497551553
2312.880249786195	0.4970800274072644	trials	210422SL	p13	Z11111	43	12.0	2.0	2313.030249786195	2313.227329813602
2313.28052984186	0.4970400274014537	trials	210422SL	p13	Z11111	12	11.0	0.0	2313.43052984186	2313.627569869261
2313.6908098989156	0.527080031578862	trials	210422SL	p13	Z11111	19	3.0	1.0	2313.8408098989157	2314.0678899304944
2316.102450234291	0.5070400287922894	trials	210422SL	p13	Z11111	8	7.0	0.0	2316.2524502342912	2316.4594902630834
2316.512690291341	0.4970800274072644	trials	210422SL	p13	Z11111	75	14.0	4.0	2316.6626902913413	2316.8597703187484
2316.9430103511836	0.49704002740190845	trials	210422SL	p13	Z11111	36	5.0	2.0	2317.0930103511837	2317.2900503785854
2317.3432504068433	0.5070800287976454	trials	210422SL	p13	Z11111	11	10.0	0.0	2317.4932504068433	2317.700330435641
2317.753530463899	0.527080031578862	trials	210422SL	p13	Z11111	54	8.0	3.0	2317.903530463899	2318.130610495478
2318.1838505237415	0.4970400274014537	trials	210422SL	p13	Z11111	0			2318.3338505237416	2318.530890551143
2318.584090579401	0.527080031578862	trials	210422SL	p13	Z11111	61	0.0	4.0	2318.7340905794013	2318.96117061098
2322.436691115164	0.5070800287976454	trials	210422SL	p13	Z11111	62	1.0	4.0	2322.5866911151643	2322.7937711439617
2322.84697117222	0.4970400274014537	trials	210422SL	p13	Z11111	68	7.0	4.0	2322.99697117222	2323.1940111996214
2323.2572512292754	0.5270800315793167	trials	210422SL	p13	Z11111	60	14.0	3.0	2323.4072512292755	2323.6343312608547
2323.6875312891125	0.4970800274072644	trials	210422SL	p13	Z11111	21	5.0	1.0	2323.8375312891126	2324.0346113165197
2324.1178113489495	0.4970800274072644	trials	210422SL	p13	Z11111	39	8.0	2.0	2324.2678113489496	2324.4648913763567
2324.5280914060054	0.4970800274072644	trials	210422SL	p13	Z11111	51	5.0	3.0	2324.6780914060055	2324.8751714334126
2324.958411465848	0.49704002740190845	trials	210422SL	p13	Z11111	29	13.0	1.0	2325.108411465848	2325.3054514932496
2328.460731952899	0.5070800287981001	trials	210422SL	p13	Z11111	15	14.0	0.0	2328.610731952899	2328.817811981697
2328.871012009955	0.4970800274072644	trials	210422SL	p13	Z11111	27	11.0	1.0	2329.021012009955	2329.218092037362
2329.27129206562	0.5270800315793167	trials	210422SL	p13	Z11111	41	10.0	2.0	2329.42129206562	2329.648372097199
2329.701572125457	0.5070800287981001	trials	210422SL	p13	Z11111	7	6.0	0.0	2329.851572125457	2330.058652154255
2330.1418921866903	0.49704002740190845	trials	210422SL	p13	Z11111	3	2.0	0.0	2330.2918921866903	2330.488932214092
2330.54213224235	0.4970800274072644	trials	210422SL	p13	Z11111	10	9.0	0.0	2330.69213224235	2330.889212269757
