onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	mode	pdOnTS	pdOffTS
978.964643695253	0.3416002557403317	trials	200703TX	p54	Z08115	62	20.0	1.0	979.114643695253	979.1562439509934
979.4146864619212	0.5195213495221651	trials	200703TX	p54	Z08115	53	17.0	1.0	979.5646864619212	979.7842078114434
979.8480891262932	0.5278414006702405	trials	200703TX	p54	Z08115	54	17.0	2.0	979.9980891262932	980.2259305269635
980.2814917906652	0.5278014004243232	trials	200703TX	p54	Z08115	40	13.0	0.0	980.4314917906652	980.6592931910895
980.7148544547913	0.5278414006702405	trials	200703TX	p54	Z08115	5	1.0	1.0	980.8648544547913	981.0926958554616
981.1816173242473	0.5278014004244369	trials	200703TX	p54	Z08115	58	19.0	0.0	981.3316173242473	981.5594187246718
981.6233400397674	0.5194813492762478	trials	200703TX	p54	Z08115	17	5.0	1.0	981.7733400397674	981.9928213890437
982.0567027038935	0.5195213495221651	trials	200703TX	p54	Z08115	52	17.0	0.0	982.2067027038935	982.4262240534157
985.5905244283	0.5194813492762478	trials	200703TX	p54	Z08115	56	18.0	1.0	985.7405244283	985.9600057775763
986.015567041278	0.5278414006702405	trials	200703TX	p54	Z08115	60	19.0	2.0	986.165567041278	986.3934084419483
986.4572897567981	0.5195213495221651	trials	200703TX	p54	Z08115	46	15.0	0.0	986.6072897567981	986.8268111063203
986.89069242117	0.5195213495222788	trials	200703TX	p54	Z08115	57	18.0	2.0	987.04069242117	987.2602137706923
987.3240550852961	0.5278414006703542	trials	200703TX	p54	Z08115	99	32.0	2.0	987.4740550852961	987.7018964859665
987.7574577496681	0.5278414006702405	trials	200703TX	p54	Z08115	86	28.0	1.0	987.9074577496681	988.1352991503384
988.1908604140401	0.5278414006702405	trials	200703TX	p54	Z08115	88	29.0	0.0	988.3408604140401	988.5687018147104
988.6325831295602	0.5195213495221651	trials	200703TX	p54	Z08115	95	31.0	1.0	988.7825831295602	989.0021044790824
992.224725212495	0.511161298128286	trials	200703TX	p54	Z08115	29	9.0	1.0	992.3747252124949	992.5858865106233
992.6414477743249	0.5278414006703542	trials	200703TX	p54	Z08115	31	10.0	0.0	992.7914477743249	993.0192891749953
993.0748504386969	0.5278414006702405	trials	200703TX	p54	Z08115	68	22.0	1.0	993.2248504386969	993.4526918393672
993.5082531030689	0.5278014004243232	trials	200703TX	p54	Z08115	45	14.0	2.0	993.6582531030689	993.8860545034933
993.941615767195	0.5278414006702405	trials	200703TX	p54	Z08115	98	32.0	1.0	994.091615767195	994.3194571678653
994.3833384827151	0.5195213495221651	trials	200703TX	p54	Z08115	109	36.0	0.0	994.5333384827151	994.7528598322373
994.8167411470871	0.5278414006702405	trials	200703TX	p54	Z08115	39	12.0	2.0	994.9667411470871	995.1945825477574
995.250143811459	0.5278414006703542	trials	200703TX	p54	Z08115	96	31.0	2.0	995.400143811459	995.6279852121294
998.9006062529221	0.5028412469802106	trials	200703TX	p54	Z08115	7	2.0	0.0	999.0506062529221	999.2534474999023
999.3173288147522	0.5195213495221651	trials	200703TX	p54	Z08115	97	32.0	0.0	999.4673288147521	999.6868501642743
