onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	rotation	luminance	pdOnTS	pdOffTS
1422.5192133530134	0.5158394582158508	trials	191107SL	p17	Z08115	83	7.0	225.0	4	1422.6692133530134	1422.8850528112291
1422.949492272959	0.515879458115478	trials	191107SL	p17	Z08115	125	4.0	0.0	8	1423.0994922729592	1423.3153717310745
1423.3797711929049	0.5258794330143246	trials	191107SL	p17	Z08115	163	12.0	90.0	8	1423.529771192905	1423.755650625919
1423.8100501128506	0.5258794330143246	trials	191107SL	p17	Z08115	207	11.0	225.0	8	1423.9600501128507	1424.1859295458648
1424.2503290076952	0.5258794330143246	trials	191107SL	p17	Z08115	160	9.0	90.0	8	1424.4003290076953	1424.6262084407094
1424.680607927641	0.5258794330143246	trials	191107SL	p17	Z08115	117	11.0	315.0	4	1424.830607927641	1425.0564873606552
1425.1509267470815	0.5058794832168587	trials	191107SL	p17	Z08115	92	1.0	270.0	4	1425.3009267470816	1425.5068062302983
1430.8246725052659	0.5158794581157053	trials	191107SL	p17	Z08115	62	1.0	180.0	4	1430.974672505266	1431.1905519633815
1433.4864258239302	0.5158794581157053	trials	191107SL	p17	Z08115	19	3.0	45.0	4	1433.6364258239303	1433.8523052820458
1433.9167447437756	0.525879433014552	trials	191107SL	p17	Z08115	145	9.0	45.0	8	1434.0667447437756	1434.29262417679
1434.3470236637213	0.525879433014552	trials	191107SL	p17	Z08115	192	11.0	180.0	8	1434.4970236637214	1434.7229030967358
1434.787302558566	0.525879433014552	trials	191107SL	p17	Z08115	88	12.0	225.0	4	1434.937302558566	1435.1631819915804
1435.2175814785116	0.525879433014552	trials	191107SL	p17	Z08115	288	2.0	135.0	12	1435.3675814785117	1435.593460911526
1435.6578603733562	0.5058794832168587	trials	191107SL	p17	Z08115	142	6.0	45.0	8	1435.8078603733563	1436.013739856573
1436.0981792681005	0.5058394833172315	trials	191107SL	p17	Z08115	196	0.0	225.0	8	1436.2481792681006	1436.4540187514176
1439.7706100498372	0.5358794079131712	trials	191107SL	p17	Z08115	360	14.0	315.0	12	1439.9206100498373	1440.1564894577502
1440.2208889195806	0.5258794330143246	trials	191107SL	p17	Z08115	157	6.0	90.0	8	1440.3708889195807	1440.5967683525948
1440.6511678395264	0.525879433014552	trials	191107SL	p17	Z08115	171	5.0	135.0	8	1440.8011678395264	1441.0270472725408
1441.091446734371	0.5259194329139518	trials	191107SL	p17	Z08115	284	13.0	90.0	12	1441.241446734371	1441.4673661672848
1441.5217656542163	0.5258794330143246	trials	191107SL	p17	Z08115	270	14.0	45.0	12	1441.6717656542164	1441.8976450872306
1441.962044549061	0.5258794330143246	trials	191107SL	p17	Z08115	141	5.0	45.0	8	1442.112044549061	1442.3379239820752
1442.3923234690067	0.525879433014552	trials	191107SL	p17	Z08115	152	1.0	90.0	8	1442.5423234690068	1442.7682029020211
1446.0147143763497	0.5358794079133986	trials	191107SL	p17	Z08115	65	4.0	180.0	4	1446.1647143763498	1446.400593784263
1446.4549932711943	0.5259194329141792	trials	191107SL	p17	Z08115	183	2.0	180.0	8	1446.6049932711944	1446.8309127041084
1446.8953121659385	0.5258794330143246	trials	191107SL	p17	Z08115	23	7.0	45.0	4	1447.0453121659386	1447.2711915989528
1447.3255910858843	0.525879433014552	trials	191107SL	p17	Z08115	61	0.0	180.0	4	1447.4755910858844	1447.7014705188988
1449.6071053589965	0.5158794581157053	trials	191107SL	p17	Z08115	118	12.0	315.0	4	1449.7571053589966	1449.972984817112
1450.0373842789422	0.525879433014552	trials	191107SL	p17	Z08115	51	5.0	135.0	4	1450.1873842789423	1450.4132637119567
1452.4689781753357	0.5158794581157053	trials	191107SL	p17	Z08115	286	0.0	135.0	12	1452.6189781753358	1452.8348576334513
1454.6904525991554	0.5258794330143246	trials	191107SL	p17	Z08115	124	3.0	0.0	8	1454.8404525991555	1455.0663320321696
1458.6630826273542	0.5258794330143246	trials	191107SL	p17	Z08115	108	2.0	315.0	4	1458.8130826273543	1459.0389620603685
1459.1033615221988	0.5258794330143246	trials	191107SL	p17	Z08115	355	9.0	315.0	12	1459.253361522199	1459.479240955213
1459.5336404421446	0.5258794330143246	trials	191107SL	p17	Z08115	273	2.0	90.0	12	1459.6836404421447	1459.9095198751588
1462.18539378591	0.5158794581157053	trials	191107SL	p17	Z08115	128	7.0	0.0	8	1462.3353937859101	1462.5512732440257
1462.6157127057554	0.5258394331149248	trials	191107SL	p17	Z08115	57	11.0	135.0	4	1462.7657127057555	1462.9915521388702
1463.0459916257012	0.525879433014552	trials	191107SL	p17	Z08115	198	2.0	225.0	8	1463.1959916257013	1463.4218710587156
1463.4862705205458	0.525879433014552	trials	191107SL	p17	Z08115	63	2.0	180.0	4	1463.6362705205458	1463.8621499535602
1463.9165494404917	0.5058794832166313	trials	191107SL	p17	Z08115	131	10.0	0.0	8	1464.0665494404918	1464.2724289237083
1464.3368283855386	0.5258794330143246	trials	191107SL	p17	Z08115	327	11.0	225.0	12	1464.4868283855387	1464.7127078185529
1464.7771072803832	0.5058794832166313	trials	191107SL	p17	Z08115	34	3.0	90.0	4	1464.9271072803833	1465.1329867635998
1468.7397373336833	0.5058794832168587	trials	191107SL	p17	Z08115	226	0.0	315.0	8	1468.8897373336833	1469.0956168169
1471.0512515314917	0.5158794581157053	trials	191107SL	p17	Z08115	358	12.0	315.0	12	1471.2012515314918	1471.4171309896074
1471.491570426236	0.5158394582160781	trials	191107SL	p17	Z08115	205	9.0	225.0	8	1471.641570426236	1471.857409884452
1471.9118493712829	0.525879433014552	trials	191107SL	p17	Z08115	30	14.0	45.0	4	1472.061849371283	1472.2877288042973
1472.3521282661275	0.525879433014552	trials	191107SL	p17	Z08115	113	7.0	315.0	4	1472.5021282661276	1472.728007699142
1472.792407160972	0.5058794832168587	trials	191107SL	p17	Z08115	176	10.0	135.0	8	1472.9424071609722	1473.1482866441888
1473.2326860558167	0.5259194329139518	trials	191107SL	p17	Z08115	236	10.0	315.0	8	1473.3826860558167	1473.6086054887305
1473.6729649506613	0.5259194329139518	trials	191107SL	p17	Z08115	154	3.0	90.0	8	1473.8229649506613	1474.0488843835751
1477.5555552048713	0.515879458115478	trials	191107SL	p17	Z08115	213	2.0	270.0	8	1477.7055552048714	1477.9214346629867
1477.985834124817	0.5258794330143246	trials	191107SL	p17	Z08115	297	11.0	135.0	12	1478.1358341248172	1478.3617135578313
1478.4161130447628	0.5258794330143246	trials	191107SL	p17	Z08115	39	8.0	90.0	4	1478.566113044763	1478.791992477777
1478.856431939507	0.5258794330143246	trials	191107SL	p17	Z08115	283	12.0	90.0	12	1479.0064319395071	1479.2323113725213
1479.2867108594528	0.5258794330143246	trials	191107SL	p17	Z08115	208	12.0	225.0	8	1479.436710859453	1479.662590292467
1479.7269897542974	0.5258794330143246	trials	191107SL	p17	Z08115	279	8.0	90.0	12	1479.8769897542975	1480.1028691873116
1480.1773086239405	0.5058394833170041	trials	191107SL	p17	Z08115	174	8.0	135.0	8	1480.3273086239406	1480.5331481072574
1484.0398589284532	0.5258794330143246	trials	191107SL	p17	Z08115	37	6.0	90.0	4	1484.1898589284533	1484.4157383614674
1484.470137848399	0.5258794330143246	trials	191107SL	p17	Z08115	193	12.0	180.0	8	1484.620137848399	1484.8460172814132
1484.9104167432436	0.5258794330143246	trials	191107SL	p17	Z08115	194	13.0	180.0	8	1485.0604167432436	1485.2862961762578
1485.3406956631893	0.5258794330143246	trials	191107SL	p17	Z08115	354	8.0	315.0	12	1485.4906956631894	1485.7165750962035
1485.7810145579335	0.5258794330143246	trials	191107SL	p17	Z08115	95	4.0	270.0	4	1485.9310145579336	1486.1568939909478
1486.2112934778793	0.5258794330143246	trials	191107SL	p17	Z08115	293	7.0	135.0	12	1486.3612934778794	1486.5871729108935
1486.6515723727239	0.5058794832166313	trials	191107SL	p17	Z08115	249	8.0	0.0	12	1486.801572372724	1487.0074518559404
1490.3540030791569	0.5158794581157053	trials	191107SL	p17	Z08115	66	5.0	180.0	4	1490.504003079157	1490.7198825372725
