onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	mode	pdOnTS	pdOffTS
974.7804880395796	0.5042813114623641	trials	200809TX	p68	Z08115	67	22.0	0.0	974.9304880395796	975.134769351042
975.2007707377461	0.5243214401177738	trials	200809TX	p68	Z08115	98	32.0	1.0	975.3507707377461	975.5750921778639
975.6310935003686	0.5242814398609426	trials	200809TX	p68	Z08115	93	30.0	2.0	975.7810935003686	976.0053749402296
976.0713763269337	0.5142813756616533	trials	200809TX	p68	Z08115	107	35.0	1.0	976.2213763269336	976.4356577025953
976.5016590892994	0.5243214401176601	trials	200809TX	p68	Z08115	15	4.0	2.0	976.6516590892994	976.8759805294171
976.9319418516651	0.5243214401177738	trials	200809TX	p68	Z08115	0			977.0819418516651	977.3062632917829
977.3722246782302	0.5243614403744914	trials	200809TX	p68	Z08115	58	19.0	0.0	977.5222246782301	977.7465861186047
977.8025474408527	0.5243214401177738	trials	200809TX	p68	Z08115	74	24.0	1.0	977.9525474408526	978.1768688809705
981.5750916601519	0.504321311719309	trials	200809TX	p68	Z08115	108	35.0	2.0	981.7250916601519	981.9294129718712
981.9953743583184	0.5143213759184846	trials	200809TX	p68	Z08115	75	24.0	2.0	982.1453743583183	982.3596957342369
982.425697120941	0.5243214401177738	trials	200809TX	p68	Z08115	116	38.0	1.0	982.575697120941	982.8000185610588
982.8559798833068	0.5243214401177738	trials	200809TX	p68	Z08115	37	12.0	0.0	983.0059798833067	983.2303013234246
983.2962627098717	0.5243214401177738	trials	200809TX	p68	Z08115	76	25.0	0.0	983.4462627098717	983.6705841499895
983.7265854724943	0.5242814398609426	trials	200809TX	p68	Z08115	10	3.0	0.0	983.8765854724943	984.1008669123553
984.1668682990593	0.5143213759184846	trials	200809TX	p68	Z08115	5	1.0	1.0	984.3168682990593	984.5311896749778
986.8487255162736	0.514281375661767	trials	200809TX	p68	Z08115	20	6.0	1.0	986.9987255162736	987.2130068919354
987.2689682141834	0.5243214401176601	trials	200809TX	p68	Z08115	32	10.0	1.0	987.4189682141833	987.643289654301
987.7092510407483	0.5243614403746051	trials	200809TX	p68	Z08115	77	25.0	1.0	987.8592510407483	988.0836124811229
988.1395738033709	0.5243214401177738	trials	200809TX	p68	Z08115	38	12.0	1.0	988.2895738033709	988.5138952434887
988.5798566299359	0.5243214401177738	trials	200809TX	p68	Z08115	118	39.0	0.0	988.7298566299359	988.9541780700537
989.0101793925585	0.5242814398609426	trials	200809TX	p68	Z08115	8	2.0	1.0	989.1601793925585	989.3844608324194
989.4504622191234	0.5243214401177738	trials	200809TX	p68	Z08115	103	34.0	0.0	989.6004622191234	989.8247836592412
989.880784981746	0.5242814398609426	trials	200809TX	p68	Z08115	85	28.0	0.0	990.030784981746	990.255066421607
993.6533292010453	0.49428124726318856	trials	200809TX	p68	Z08115	119	39.0	1.0	993.8033292010452	993.9976104483085
994.0636118350125	0.5242814398609426	trials	200809TX	p68	Z08115	113	37.0	1.0	994.2136118350124	994.4378932748734
