onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	position	pdOnTS	pdOffTS
2305.081662478006	0.5069600289871232	trials	210513SL	p29	Z11111	66	5.0	4.0	2305.231662478006	2305.438622506993
2305.50194253687	0.52700003179325	trials	210513SL	p29	Z11111	8	7.0	0.0	2305.65194253687	2305.878942568663
2305.93226259714	0.526960031787894	trials	210513SL	p29	Z11111	16	0.0	1.0	2306.08226259714	2306.3092226289277
2306.4025826630123	0.526960031787894	trials	210513SL	p29	Z11111	51	5.0	3.0	2306.5525826630123	2306.7795426948
2306.832862723277	0.526960031787894	trials	210513SL	p29	Z11111	45	14.0	2.0	2306.982862723277	2307.2098227550646
2307.273142784942	0.52700003179325	trials	210513SL	p29	Z11111	75	14.0	4.0	2307.4231427849422	2307.6501428167353
2307.7334628494136	0.5069600289866685	trials	210513SL	p29	Z11111	39	8.0	2.0	2307.8834628494137	2308.0904228784
2312.0963834604786	0.5069600289866685	trials	210513SL	p29	Z11111	38	7.0	2.0	2312.2463834604787	2312.453343489465
2312.506663517942	0.5270000317937047	trials	210513SL	p29	Z11111	34	3.0	2.0	2312.656663517942	2312.8836635497355
2312.976983583814	0.4969600275862831	trials	210513SL	p29	Z11111	53	7.0	3.0	2313.1269835838143	2313.3239436114004
2313.4072636440787	0.5270000317937047	trials	210513SL	p29	Z11111	63	2.0	4.0	2313.557263644079	2313.7842636758724
2313.877583709951	0.5270000317937047	trials	210513SL	p29	Z11111	19	3.0	1.0	2314.027583709951	2314.2545837417447
2314.3479037758234	0.4969600275862831	trials	210513SL	p29	Z11111	24	8.0	1.0	2314.4979037758235	2314.6948638034096
2314.7581838332867	0.5370000331940901	trials	210513SL	p29	Z11111	73	12.0	4.0	2314.908183833287	2315.1451838664807
2318.9309844177237	0.5069600289866685	trials	210513SL	p29	Z11111	47	1.0	3.0	2319.080984417724	2319.2879444467103
2319.3512644765874	0.5270000317937047	trials	210513SL	p29	Z11111	0			2319.5012644765875	2319.728264508381
2319.791584538258	0.5069600289866685	trials	210513SL	p29	Z11111	17	1.0	1.0	2319.941584538258	2320.1485445672447
2320.2318645999235	0.49696002758582836	trials	210513SL	p29	Z11111	30	14.0	1.0	2320.3818645999236	2320.578824627509
2320.6621846601934	0.5369600331882793	trials	210513SL	p29	Z11111	65	4.0	4.0	2320.8121846601935	2321.0491446933815
2321.1324647260603	0.49696002758582836	trials	210513SL	p29	Z11111	52	6.0	3.0	2321.2824647260604	2321.479424753646
2321.552744784924	0.52700003179325	trials	210513SL	p29	Z11111	70	9.0	4.0	2321.702744784924	2321.929744816717
2325.5854653497413	0.5069600289866685	trials	210513SL	p29	Z11111	26	10.0	1.0	2325.7354653497414	2325.942425378728
2326.035785412813	0.526960031787894	trials	210513SL	p29	Z11111	58	12.0	3.0	2326.185785412813	2326.4127454446007
2326.486065475878	0.5270000317937047	trials	210513SL	p29	Z11111	28	12.0	1.0	2326.6360654758782	2326.8630655076718
2326.9163855361485	0.5069600289866685	trials	210513SL	p29	Z11111	10	9.0	0.0	2327.0663855361486	2327.273345565135
2327.326665593612	0.526960031787894	trials	210513SL	p29	Z11111	9	8.0	0.0	2327.476665593612	2327.7036256253996
2327.7569456538763	0.526960031787894	trials	210513SL	p29	Z11111	7	6.0	0.0	2327.9069456538764	2328.133905685664
2328.1872257141404	0.5370000331940901	trials	210513SL	p29	Z11111	20	4.0	1.0	2328.3372257141405	2328.5742257473344
