onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	rotation	luminance	pdOnTS	pdOffTS
1496.5855304299753	0.5058394518096065	trials	191118SL	p21	Z08115	251	10.0	0.0	12	1496.7355304299754	1496.9413698817848
1497.0058093106907	0.5258393985457133	trials	191118SL	p21	Z08115	44	13.0	90.0	4	1497.1558093106908	1497.3816487092363
1497.4460881381424	0.5458793451755355	trials	191118SL	p21	Z08115	311	10.0	180.0	12	1497.5960881381425	1497.8419674833178
1497.896366938962	0.5258793984394288	trials	191118SL	p21	Z08115	255	14.0	0.0	12	1498.0463669389621	1498.2722463374014
1498.3366857663073	0.5158394251777736	trials	191118SL	p21	Z08115	39	8.0	90.0	4	1498.4866857663073	1498.702525191485
1498.7669646203908	0.5258393985459406	trials	191118SL	p21	Z08115	116	10.0	315.0	4	1498.916964620391	1499.1428040189367
1499.2072434478425	0.5158794250712617	trials	191118SL	p21	Z08115	45	14.0	90.0	4	1499.3572434478426	1499.5731228729137
1503.0597931877517	0.49583947844166687	trials	191118SL	p21	Z08115	177	11.0	135.0	8	1503.2097931877518	1503.4056326661932
1503.470072095099	0.5158394251777736	trials	191118SL	p21	Z08115	157	6.0	90.0	8	1503.6200720950992	1503.8359115202768
1503.9003509491827	0.5258793984392014	trials	191118SL	p21	Z08115	154	3.0	90.0	8	1504.0503509491828	1504.2762303476218
1504.3406297766344	0.4958394784414395	trials	191118SL	p21	Z08115	220	9.0	270.0	8	1504.4906297766345	1504.6864692550757
1504.7509086839816	0.5058394518096065	trials	191118SL	p21	Z08115	257	1.0	45.0	12	1504.9009086839817	1505.1067481357911
1505.171187564697	0.5258793984394288	trials	191118SL	p21	Z08115	160	9.0	90.0	8	1505.321187564697	1505.5470669631363
1505.6114663921487	0.5158794250712617	trials	191118SL	p21	Z08115	281	10.0	90.0	12	1505.7614663921488	1505.9773458172199
1509.2638966650152	0.4958394784414395	trials	191118SL	p21	Z08115	21	5.0	45.0	4	1509.4138966650153	1509.6097361434565
1509.6841755457306	0.5158394251777736	trials	191118SL	p21	Z08115	126	5.0	0.0	8	1509.8341755457307	1510.0500149709083
1510.104454426446	0.5258793984394288	trials	191118SL	p21	Z08115	46	0.0	135.0	4	1510.254454426446	1510.4803338248853
1510.5447332538977	0.5158794250712617	trials	191118SL	p21	Z08115	68	7.0	180.0	4	1510.6947332538978	1510.9106126789688
1510.9750521078747	0.5258393985459406	trials	191118SL	p21	Z08115	22	6.0	45.0	4	1511.1250521078748	1511.3508915064206
1511.4153309353264	0.5158394251777736	trials	191118SL	p21	Z08115	79	3.0	225.0	4	1511.5653309353265	1511.7811703605041
