onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	mode	pdOnTS	pdOffTS
2064.599917208814	0.5068814671676591	trials	210619TX	p56	Z11111	54	17.0	2.0	2064.749917208814	2064.9567986759816
2065.0102001184696	0.496881396248682	trials	210619TX	p56	Z11111	37	12.0	0.0	2065.1602001184697	2065.357081514718
2065.4204830281246	0.5268816090056134	trials	210619TX	p56	Z11111	104	34.0	1.0	2065.5704830281247	2065.79736463713
2065.8607661505366	0.5068814671676591	trials	210619TX	p56	Z11111	19	6.0	0.0	2066.0107661505367	2066.217647617704
2066.301089273232	0.4968413959654754	trials	210619TX	p56	Z11111	82	27.0	0.0	2066.451089273232	2066.647930669197
2066.731372324725	0.5068814671676591	trials	210619TX	p56	Z11111	101	33.0	1.0	2066.881372324725	2067.0882537918924
2067.1416552343803	0.5268816090051587	trials	210619TX	p56	Z11111	17	5.0	1.0	2067.2916552343804	2067.5185368433854
2070.824161350077	0.5268816090051587	trials	210619TX	p56	Z11111	86	28.0	1.0	2070.974161350077	2071.201042959082
2071.2544444015693	0.5268816090056134	trials	210619TX	p56	Z11111	83	27.0	1.0	2071.4044444015694	2071.631326010575
2071.7047675951835	0.5268816090056134	trials	210619TX	p56	Z11111	90	29.0	2.0	2071.8547675951836	2072.081649204189
2072.155050788514	0.49688139624913674	trials	210619TX	p56	Z11111	64	21.0	0.0	2072.305050788514	2072.501932184763
2072.5853738402907	0.5068414668844525	trials	210619TX	p56	Z11111	10	3.0	0.0	2072.735373840291	2072.942215307175
2073.0256569627027	0.49688139624913674	trials	210619TX	p56	Z11111	71	23.0	1.0	2073.1756569627028	2073.3725383589517
2073.4559400141957	0.496881396248682	trials	210619TX	p56	Z11111	20	6.0	1.0	2073.6059400141958	2073.8028214104443
2076.8982844267066	0.5168815380866363	trials	210619TX	p56	Z11111	30	9.0	2.0	2077.0482844267067	2077.265165964793
2077.3285674781996	0.52692160928882	trials	210619TX	p56	Z11111	100	33.0	0.0	2077.4785674781997	2077.7054890874883
2077.768890600895	0.5068814671681139	trials	210619TX	p56	Z11111	32	10.0	1.0	2077.918890600895	2078.125772068063
2078.1791735105503	0.5268816090051587	trials	210619TX	p56	Z11111	77	25.0	1.0	2078.3291735105504	2078.5560551195554
2078.6094565620433	0.49688139624913674	trials	210619TX	p56	Z11111	63	20.0	2.0	2078.7594565620434	2078.9563379582924
2079.049739684455	0.49688139624913674	trials	210619TX	p56	Z11111	87	28.0	2.0	2079.199739684455	2079.396621080704
2079.4800627362315	0.5168815380866363	trials	210619TX	p56	Z11111	26	8.0	1.0	2079.6300627362316	2079.846944274318
2083.102528426132	0.49684139596502064	trials	210619TX	p56	Z11111	0			2083.252528426132	2083.4493698220967
2083.512771335503	0.5269216092892748	trials	210619TX	p56	Z11111	2	0.0	1.0	2083.6627713355033	2083.8896929447924
2083.94309438728	0.5268816090056134	trials	210619TX	p56	Z11111	1	0.0	0.0	2084.09309438728	2084.3199759962854
2084.383377509692	0.5268816090051587	trials	210619TX	p56	Z11111	115	38.0	0.0	2084.533377509692	2084.760259118697
2084.8437007742245	0.49688139624913674	trials	210619TX	p56	Z11111	38	12.0	1.0	2084.9937007742246	2085.1905821704736
2085.25398368388	0.5268816090051587	trials	210619TX	p56	Z11111	22	7.0	0.0	2085.40398368388	2085.630865292885
2085.684266735373	0.5268816090051587	trials	210619TX	p56	Z11111	0			2085.834266735373	2086.061148344378
2089.2166517864366	0.5068814671676591	trials	210619TX	p56	Z11111	23	7.0	1.0	2089.3666517864367	2089.573533253604
2089.6469748382133	0.5268816090051587	trials	210619TX	p56	Z11111	11	3.0	1.0	2089.7969748382134	2090.0238564472183
2090.0872579606253	0.5268816090051587	trials	210619TX	p56	Z11111	94	31.0	0.0	2090.2372579606254	2090.4641395696303
2090.547581225158	0.49688139624913674	trials	210619TX	p56	Z11111	114	37.0	2.0	2090.697581225158	2090.894462621407
2090.9578641348135	0.5268816090051587	trials	210619TX	p56	Z11111	85	28.0	0.0	2091.1078641348136	2091.3347457438185
2091.3881471863065	0.5268816090051587	trials	210619TX	p56	Z11111	95	31.0	1.0	2091.5381471863066	2091.7650287953115
2091.8184302377995	0.5369216802077972	trials	210619TX	p56	Z11111	66	21.0	2.0	2091.9684302377996	2092.205351918007
2095.5209764956167	0.5068414668844525	trials	210619TX	p56	Z11111	80	26.0	1.0	2095.6709764956167	2095.877817962501
2095.9312194049885	0.5068814671676591	trials	210619TX	p56	Z11111	73	24.0	0.0	2096.0812194049886	2096.288100872156
2096.371542527684	0.496881396248682	trials	210619TX	p56	Z11111	35	11.0	1.0	2096.5215425276842	2096.7184239239327
