onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	position	pdOnTS	pdOffTS
2151.511500309372	0.5170000155567323	trials	210504SL	p23	Z11111	14	13.0	0.0	2151.661500309372	2151.8785003249286
2151.9317803395015	0.49700001412293204	trials	210504SL	p23	Z11111	19	3.0	1.0	2152.0817803395016	2152.2787803536244
2152.3320603681973	0.5270000162736324	trials	210504SL	p23	Z11111	67	6.0	4.0	2152.4820603681974	2152.709060384471
2152.7723403997607	0.5270000162736324	trials	210504SL	p23	Z11111	32	1.0	2.0	2152.9223403997607	2153.149340416034
2153.20266043061	0.4969600141198498	trials	210504SL	p23	Z11111	47	1.0	3.0	2153.3526604306103	2153.54962044473
2153.602940459306	0.5269600162705501	trials	210504SL	p23	Z11111	58	12.0	3.0	2153.752940459306	2153.9799004755764
2156.064580635779	0.5070000148398321	trials	210504SL	p23	Z11111	41	10.0	2.0	2156.214580635779	2156.4215806506186
2156.4948606666253	0.5170000155567323	trials	210504SL	p23	Z11111	26	10.0	1.0	2156.6448606666254	2156.861860682182
2156.915140696755	0.49700001412293204	trials	210504SL	p23	Z11111	7	6.0	0.0	2157.065140696755	2157.2621407108777
2157.3454207276013	0.5070000148398321	trials	210504SL	p23	Z11111	40	9.0	2.0	2157.4954207276014	2157.702420742441
2157.755700757014	0.5270000162736324	trials	210504SL	p23	Z11111	70	9.0	4.0	2157.905700757014	2158.1327007732875
2158.186020787863	0.49696001412030455	trials	210504SL	p23	Z11111	5	4.0	0.0	2158.336020787863	2158.5329808019833
2158.586260816556	0.5270000162736324	trials	210504SL	p23	Z11111	29	13.0	1.0	2158.7362608165563	2158.9632608328297
2162.088621067637	0.5070000148398321	trials	210504SL	p23	Z11111	56	10.0	3.0	2162.2386210676373	2162.445621082477
2162.49890109705	0.5070000148398321	trials	210504SL	p23	Z11111	31	0.0	2.0	2162.64890109705	2162.8559011118896
2162.9191811271794	0.49700001412293204	trials	210504SL	p23	Z11111	55	9.0	3.0	2163.0691811271795	2163.2661811413022
2163.319461155875	0.49696001412030455	trials	210504SL	p23	Z11111	61	0.0	4.0	2163.4694611558753	2163.6664211699954
2163.7597411874385	0.49700001412293204	trials	210504SL	p23	Z11111	48	2.0	3.0	2163.9097411874386	2164.1067412015614
2164.1600212161343	0.5270000162736324	trials	210504SL	p23	Z11111	16	0.0	1.0	2164.3100212161344	2164.537021232408
2164.5903012469807	0.5270000162736324	trials	210504SL	p23	Z11111	9	8.0	0.0	2164.740301246981	2164.9673012632543
2168.1327015009324	0.5070000148398321	trials	210504SL	p23	Z11111	54	8.0	3.0	2168.2827015009325	2168.489701515772
2168.542981530345	0.49696001412030455	trials	210504SL	p23	Z11111	24	8.0	1.0	2168.692981530345	2168.8899415444653
2168.9732615611915	0.49700001412293204	trials	210504SL	p23	Z11111	35	4.0	2.0	2169.1232615611916	2169.3202615753144
2169.3735415898873	0.5270000162736324	trials	210504SL	p23	Z11111	0			2169.5235415898874	2169.750541606161
2169.8138216214506	0.49700001412293204	trials	210504SL	p23	Z11111	66	5.0	4.0	2169.9638216214507	2170.1608216355735
2170.2441416522997	0.49696001412030455	trials	210504SL	p23	Z11111	13	12.0	0.0	2170.3941416523	2170.59110166642
2170.644381680993	0.5070000148398321	trials	210504SL	p23	Z11111	20	4.0	1.0	2170.794381680993	2171.0013816958326
2174.216781937095	0.5070000148398321	trials	210504SL	p23	Z11111	8	7.0	0.0	2174.3667819370953	2174.573781951935
2174.627061966508	0.5070000148398321	trials	210504SL	p23	Z11111	28	12.0	1.0	2174.777061966508	2174.9840619813476
2175.0573819973574	0.5069600148367499	trials	210504SL	p23	Z11111	17	1.0	1.0	2175.2073819973575	2175.414342012194
2177.679142185309	0.5069600148372047	trials	210504SL	p23	Z11111	45	14.0	2.0	2177.829142185309	2178.036102200146
2178.0894222147217	0.49696001412030455	trials	210504SL	p23	Z11111	71	10.0	4.0	2178.239422214722	2178.436382228842
2178.519702245568	0.4969600141198498	trials	210504SL	p23	Z11111	6	5.0	0.0	2178.6697022455683	2178.866662259688
2178.929982274981	0.4969600141198498	trials	210504SL	p23	Z11111	63	2.0	4.0	2179.079982274981	2179.2769422891006
2181.4016224521706	0.5070000148398321	trials	210504SL	p23	Z11111	22	6.0	1.0	2181.5516224521707	2181.7586224670104
2181.8219024823	0.49700001412293204	trials	210504SL	p23	Z11111	74	13.0	4.0	2181.9719024823003	2182.168902496423
2182.222182510996	0.5270000162736324	trials	210504SL	p23	Z11111	33	2.0	2.0	2182.372182510996	2182.5991825272695
2182.6524625418424	0.49700001412293204	trials	210504SL	p23	Z11111	62	1.0	4.0	2182.8024625418425	2182.9994625559652
2183.062742571255	0.5270000162736324	trials	210504SL	p23	Z11111	52	6.0	3.0	2183.212742571255	2183.4397425875286
2183.493062602104	0.49696001412030455	trials	210504SL	p23	Z11111	11	10.0	0.0	2183.6430626021042	2183.8400226162244
2183.8933026307973	0.49700001412293204	trials	210504SL	p23	Z11111	43	12.0	2.0	2184.0433026307974	2184.24030264492
2187.445702885466	0.49696001412030455	trials	210504SL	p23	Z11111	2	1.0	0.0	2187.595702885466	2187.792662899586
2187.8559829148785	0.4969600141198498	trials	210504SL	p23	Z11111	51	5.0	3.0	2188.0059829148786	2188.2029429289983
2188.2562629435743	0.4969600141198498	trials	210504SL	p23	Z11111	4	3.0	0.0	2188.4062629435743	2188.603222957694
2188.666542972987	0.5269600162705501	trials	210504SL	p23	Z11111	30	14.0	1.0	2188.816542972987	2189.0435029892574
2189.0968230038334	0.5069600148367499	trials	210504SL	p23	Z11111	69	8.0	4.0	2189.2468230038335	2189.45378301867
2189.507103033246	0.5069600148367499	trials	210504SL	p23	Z11111	10	9.0	0.0	2189.657103033246	2189.8640630480827
2189.9173830626587	0.5270000162736324	trials	210504SL	p23	Z11111	60	14.0	3.0	2190.067383062659	2190.2943830789322
2193.4597433166073	0.5170000155567323	trials	210504SL	p23	Z11111	38	7.0	2.0	2193.6097433166074	2193.826743332164
2193.880023346737	0.5070000148398321	trials	210504SL	p23	Z11111	23	7.0	1.0	2194.030023346737	2194.2370233615766
2194.2903033761495	0.5070000148398321	trials	210504SL	p23	Z11111	65	4.0	4.0	2194.4403033761496	2194.6473033909892
2194.700583405562	0.5270000162736324	trials	210504SL	p23	Z11111	0			2194.8505834055622	2195.0775834218357
2195.1308634364086	0.5270000162736324	trials	210504SL	p23	Z11111	68	7.0	4.0	2195.2808634364087	2195.507863452682
2195.571183467975	0.4969600141198498	trials	210504SL	p23	Z11111	64	3.0	4.0	2195.721183467975	2195.918143482095
2196.0014634988215	0.4969600141198498	trials	210504SL	p23	Z11111	42	11.0	2.0	2196.1514634988216	2196.3484235129413
2199.55386375349	0.5069600148367499	trials	210504SL	p23	Z11111	25	9.0	1.0	2199.70386375349	2199.9108237683267
2199.9641437829027	0.5069600148367499	trials	210504SL	p23	Z11111	44	13.0	2.0	2200.114143782903	2200.3211037977394
2200.3844238130323	0.4969600141198498	trials	210504SL	p23	Z11111	39	8.0	2.0	2200.5344238130324	2200.731383827152
2200.794703842445	0.51696001555365	trials	210504SL	p23	Z11111	57	11.0	3.0	2200.944703842445	2201.1616638579985
2201.2149838725745	0.5069600148367499	trials	210504SL	p23	Z11111	53	7.0	3.0	2201.3649838725746	2201.571943887411
2201.655263904138	0.49700001412293204	trials	210504SL	p23	Z11111	72	11.0	4.0	2201.805263904138	2202.0022639182607
2202.055543932833	0.49696001412030455	trials	210504SL	p23	Z11111	34	3.0	2.0	2202.2055439328333	2202.4025039469534
2205.607944187502	0.5069600148367499	trials	210504SL	p23	Z11111	49	3.0	3.0	2205.7579441875023	2205.964904202339
2206.018184216912	0.5070000148398321	trials	210504SL	p23	Z11111	73	12.0	4.0	2206.168184216912	2206.3751842317515
2206.4485042477613	0.5069600148367499	trials	210504SL	p23	Z11111	46	0.0	3.0	2206.5985042477614	2206.805464262598
2206.858784277174	0.5270000162736324	trials	210504SL	p23	Z11111	15	14.0	0.0	2207.008784277174	2207.2357842934475
2207.2890643080204	0.4969600141198498	trials	210504SL	p23	Z11111	36	5.0	2.0	2207.4390643080205	2207.63602432214
2207.6993443374326	0.5270000162736324	trials	210504SL	p23	Z11111	1	0.0	0.0	2207.8493443374327	2208.076344353706
