onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	mode	pdOnTS	pdOffTS
929.7004167200345	0.5043612747506359	trials	200723TX	p63	Z08115	24	7.0	2.0	929.8504167200344	930.0547779947851
930.1206993416444	0.49436121237295083	trials	200723TX	p63	Z08115	97	32.0	0.0	930.2706993416443	930.4650605540173
930.5309819008767	0.49436121237295083	trials	200723TX	p63	Z08115	103	34.0	0.0	930.6809819008766	930.8753431132496
930.9612645848644	0.5344014621332462	trials	200723TX	p63	Z08115	110	36.0	1.0	931.1112645848643	931.3456660469976
931.4215874562346	0.5243613995060059	trials	200723TX	p63	Z08115	116	38.0	1.0	931.5715874562346	931.7959488557407
931.8618702026	0.49436121237295083	trials	200723TX	p63	Z08115	109	36.0	0.0	932.0118702026	932.206231414973
932.2721927620818	0.4943212121235092	trials	200723TX	p63	Z08115	107	35.0	1.0	932.4221927620817	932.6165139742053
932.6924753836918	0.5243613995060059	trials	200723TX	p63	Z08115	99	32.0	2.0	932.8424753836917	933.0668367831978
936.1548169808476	0.5043612747506359	trials	200723TX	p63	Z08115	37	12.0	0.0	936.3048169808476	936.5091782555983
936.5650995400799	0.5243613995060059	trials	200723TX	p63	Z08115	18	5.0	2.0	936.7150995400799	936.939460939586
937.0053822864453	0.5243613995060059	trials	200723TX	p63	Z08115	102	33.0	2.0	937.1553822864453	937.3797436859513
937.4557050954378	0.4943212121235092	trials	200723TX	p63	Z08115	55	18.0	0.0	937.6057050954378	937.8000263075613
937.8559875922924	0.5243613995060059	trials	200723TX	p63	Z08115	9	2.0	2.0	938.0059875922924	938.2303489917985
938.2862702762801	0.5043612747506359	trials	200723TX	p63	Z08115	93	30.0	2.0	938.4362702762801	938.6406315510308
938.7265530226455	0.5243613995060059	trials	200723TX	p63	Z08115	2	0.0	1.0	938.8765530226455	939.1009144221515
939.1768758316381	0.5243613995060059	trials	200723TX	p63	Z08115	64	21.0	0.0	939.3268758316381	939.5512372311441
942.8293386147187	0.49436121237295083	trials	200723TX	p63	Z08115	60	19.0	2.0	942.9793386147187	943.1736998270917
943.239621173951	0.49436121237283714	trials	200723TX	p63	Z08115	17	5.0	1.0	943.389621173951	943.5839823863239
943.6799439205658	0.5243613995060059	trials	200723TX	p63	Z08115	35	11.0	1.0	943.8299439205658	944.0543053200719
944.1402267916867	0.49436121237283714	trials	200723TX	p63	Z08115	0			944.2902267916867	944.4845880040596
944.5605094132966	0.49436121237295083	trials	200723TX	p63	Z08115	67	22.0	0.0	944.7105094132966	944.9048706256696
944.9707919725289	0.5043612747506359	trials	200723TX	p63	Z08115	65	21.0	1.0	945.1207919725289	945.3251532472796
945.4111147191438	0.5243613995060059	trials	200723TX	p63	Z08115	13	4.0	0.0	945.5611147191438	945.7854761186499
945.8614375281363	0.4943212121235092	trials	200723TX	p63	Z08115	58	19.0	0.0	946.0114375281363	946.2057587402599
949.563940623355	0.5043212745010806	trials	200723TX	p63	Z08115	92	30.0	1.0	949.713940623355	949.9182618978562
949.9942233073427	0.5343614618836909	trials	200723TX	p63	Z08115	28	9.0	0.0	950.1442233073427	950.3785847692264
950.4445061160858	0.49436121237295083	trials	200723TX	p63	Z08115	96	31.0	2.0	950.5945061160858	950.7888673284588
950.8548286755675	0.5143213368788793	trials	200723TX	p63	Z08115	3	0.0	2.0	951.0048286755675	951.2191500124464
951.2850713593058	0.5244013997554475	trials	200723TX	p63	Z08115	89	29.0	1.0	951.4350713593058	951.6594727590613
951.7353941682983	0.49436121237295083	trials	200723TX	p63	Z08115	80	26.0	1.0	951.8853941682983	952.0797553806713
952.1556767899083	0.5243613995060059	trials	200723TX	p63	Z08115	75	24.0	2.0	952.3056767899083	952.5300381894143
952.6159996612786	0.5043612747506359	trials	200723TX	p63	Z08115	47	15.0	1.0	952.7659996612786	952.9703609360292
956.2284621948485	0.4943212121233955	trials	200723TX	p63	Z08115	15	4.0	2.0	956.3784621948485	956.5727834069719
956.6387047538312	0.49436121237295083	trials	200723TX	p63	Z08115	73	24.0	0.0	956.7887047538312	956.9830659662042
957.0690274380684	0.5343614618838046	trials	200723TX	p63	Z08115	108	35.0	2.0	957.2190274380683	957.4533888999522
957.5093101844337	0.5143613371283209	trials	200723TX	p63	Z08115	31	10.0	0.0	957.6593101844337	957.8736715215621
