onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	rotation	luminance	pdOnTS	pdOffTS
1332.1247681081895	0.5069599421879047	trials	210523SL	p35	Z11111	3	2.0	0.0	4	1332.2747681081896	1332.4817280503773
1332.5450479907886	0.526999936590073	trials	210523SL	p35	Z11111	168	2.0	135.0	8	1332.6950479907887	1332.9220479273786
1333.005367862203	0.4969599449814268	trials	210523SL	p35	Z11111	266	10.0	45.0	12	1333.155367862203	1333.3523278071843
1333.4456477392152	0.5269999365903004	trials	210523SL	p35	Z11111	330	14.0	225.0	12	1333.5956477392153	1333.8226476758055
1333.87596761901	0.526959936601088	trials	210523SL	p35	Z11111	259	3.0	45.0	12	1334.02596761901	1334.252927555611
1336.3276069341698	0.5069599421881321	trials	210523SL	p35	Z11111	28	12.0	45.0	4	1336.47760693417	1336.6845668763578
1336.7378868195624	0.5269599366013153	trials	210523SL	p35	Z11111	146	10.0	45.0	8	1336.8878868195625	1337.1148467561636
1337.1681666993682	0.536999933796551	trials	210523SL	p35	Z11111	348	2.0	315.0	12	1337.3181666993682	1337.5551666331646
1337.638486567989	0.5269599366013153	trials	210523SL	p35	Z11111	248	7.0	0.0	12	1337.7884865679891	1338.0154465045903
1340.1702058607796	0.5069599421879047	trials	210523SL	p35	Z11111	317	1.0	225.0	12	1340.3202058607797	1340.5271658029674
1340.580485746172	0.5369599338080207	trials	210523SL	p35	Z11111	193	12.0	180.0	8	1340.730485746172	1340.9674456799798
1341.0507656148043	0.4969599449814268	trials	210523SL	p35	Z11111	10	9.0	0.0	4	1341.2007656148044	1341.3977255597856
1341.4910854918053	0.4969599449816542	trials	210523SL	p35	Z11111	309	8.0	180.0	12	1341.6410854918054	1341.8380454367868
1341.921365371611	0.4969599449816542	trials	210523SL	p35	Z11111	143	7.0	45.0	8	1342.0713653716111	1342.2683253165926
1342.3216452597972	0.526959936601088	trials	210523SL	p35	Z11111	87	11.0	225.0	4	1342.4716452597972	1342.6986051963981
1342.7619251368094	0.526999936590073	trials	210523SL	p35	Z11111	319	3.0	225.0	12	1342.9119251368095	1343.1389250733994
1346.414404116527	0.5069599421881321	trials	210523SL	p35	Z11111	233	7.0	315.0	8	1346.5644041165272	1346.771364058715
1346.824644001931	0.526999936590073	trials	210523SL	p35	Z11111	335	4.0	270.0	12	1346.974644001931	1347.2016439385209
1347.2849638733453	0.5369999337967784	trials	210523SL	p35	Z11111	94	3.0	270.0	4	1347.4349638733454	1347.671963807142
1347.7252837503465	0.526959936601088	trials	210523SL	p35	Z11111	118	12.0	315.0	4	1347.8752837503466	1348.1022436869475
1348.1655636273588	0.526999936590073	trials	210523SL	p35	Z11111	231	5.0	315.0	8	1348.3155636273589	1348.5425635639488
1348.5958435071645	0.526999936590073	trials	210523SL	p35	Z11111	165	14.0	90.0	8	1348.7458435071646	1348.9728434437545
1349.026163386959	0.4969599449816542	trials	210523SL	p35	Z11111	15	14.0	0.0	4	1349.1761633869592	1349.3731233319406
1352.6686023694815	0.5069599421879047	trials	210523SL	p35	Z11111	40	9.0	90.0	4	1352.8186023694816	1353.0255623116693
1355.0201617125977	0.5069999421768898	trials	210523SL	p35	Z11111	32	1.0	90.0	4	1355.1701617125977	1355.3771616547745
1355.4404815951857	0.526959936601088	trials	210523SL	p35	Z11111	194	13.0	180.0	8	1355.5904815951858	1355.8174415317867
1355.8707614749915	0.4969599449814268	trials	210523SL	p35	Z11111	18	2.0	45.0	4	1356.0207614749916	1356.2177214199728
1356.3010413547972	0.4969599449814268	trials	210523SL	p35	Z11111	12	11.0	0.0	4	1356.4510413547973	1356.6480012997786
1356.7413212318095	0.4969599449814268	trials	210523SL	p35	Z11111	224	13.0	270.0	8	1356.8913212318096	1357.0882811767908
