onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	position	pdOnTS	pdOffTS
4076.238593362419	0.5069200107855067	trials	210605SL	p45	Z11111	23	7.0	1.0	4076.388593362419	4076.5955133732045
4076.6488733838046	0.5069200107855067	trials	210605SL	p45	Z11111	0			4076.7988733838047	4077.00579339459
4077.0891934067554	0.49688001026197526	trials	210605SL	p45	Z11111	24	8.0	1.0	4077.2391934067555	4077.4360734170173
4077.4894334276173	0.5269200118277695	trials	210605SL	p45	Z11111	53	7.0	3.0	4077.6394334276174	4077.866353439445
4077.9197534500468	0.536920012349583	trials	210605SL	p45	Z11111	3	2.0	0.0	4078.069753450047	4078.3066734623962
4078.3900734745616	0.49688001026197526	trials	210605SL	p45	Z11111	36	5.0	2.0	4078.5400734745617	4078.7369534848235
4078.8203534969894	0.506880010783334	trials	210605SL	p45	Z11111	38	7.0	2.0	4078.9703534969894	4079.1772335077726
4082.8930737092733	0.5069200107855067	trials	210605SL	p45	Z11111	37	6.0	2.0	4083.0430737092734	4083.2499937200587
4083.3033537306583	0.5069200107855067	trials	210605SL	p45	Z11111	26	10.0	1.0	4083.4533537306584	4083.6602737414437
4083.743673753609	0.49688001026243	trials	210605SL	p45	Z11111	13	12.0	0.0	4083.893673753609	4084.0905537638714
4086.925793919472	0.5069200107855067	trials	210605SL	p45	Z11111	71	10.0	4.0	4087.0757939194723	4087.2827139302576
4087.336073940857	0.5369200123491282	trials	210605SL	p45	Z11111	31	0.0	2.0	4087.4860739408573	4087.7229939532062
4087.776393963808	0.5268800118260515	trials	210605SL	p45	Z11111	4	3.0	0.0	4087.926393963808	4088.153273975634
4088.2066739862357	0.5369200123491282	trials	210605SL	p45	Z11111	41	10.0	2.0	4088.356673986236	4088.5935939985848
4088.646954009185	0.5269200118277695	trials	210605SL	p45	Z11111	25	9.0	1.0	4088.796954009185	4089.0238740210125
4089.077234031612	0.5269200118282242	trials	210605SL	p45	Z11111	63	2.0	4.0	4089.227234031612	4089.45415404344
4089.5175540545633	0.5269200118277695	trials	210605SL	p45	Z11111	27	11.0	1.0	4089.6675540545634	4089.894474066391
4093.470194260588	0.5069200107859615	trials	210605SL	p45	Z11111	74	13.0	4.0	4093.620194260588	4093.827114271374
4093.910514283539	0.49688001026197526	trials	210605SL	p45	Z11111	29	13.0	1.0	4094.0605142835393	4094.257394293801
4094.310754304401	0.5369200123491282	trials	210605SL	p45	Z11111	50	4.0	3.0	4094.4607543044012	4094.69767431675
4094.751074327352	0.5269200118277695	trials	210605SL	p45	Z11111	21	5.0	1.0	4094.901074327352	4095.1279943391796
4095.1813543497797	0.5269200118277695	trials	210605SL	p45	Z11111	68	7.0	4.0	4095.3313543497798	4095.5582743616073
4095.651674374294	0.49688001026243	trials	210605SL	p45	Z11111	72	11.0	4.0	4095.801674374294	4095.9985543845564
4096.081954396723	0.4969200102632385	trials	210605SL	p45	Z11111	19	3.0	1.0	4096.231954396722	4096.428874406986
4100.004594601183	0.5069200107845973	trials	210605SL	p45	Z11111	45	14.0	2.0	4100.154594601183	4100.361514611968
4100.414874622568	0.5369200123486735	trials	210605SL	p45	Z11111	51	5.0	3.0	4100.564874622568	4100.801794634917
4100.85519464552	0.5268800118246872	trials	210605SL	p45	Z11111	49	3.0	3.0	4101.00519464552	4101.232074657345
4101.285474667948	0.496880010260611	trials	210605SL	p45	Z11111	64	3.0	4.0	4101.435474667947	4101.632354678209
4101.725754690896	0.4969200102632385	trials	210605SL	p45	Z11111	20	4.0	1.0	4101.8757546908955	4102.0726747011595
4102.156034713324	0.4969200102632385	trials	210605SL	p45	Z11111	16	0.0	1.0	4102.306034713323	4102.502954723587
4102.586354735754	0.5068800107819698	trials	210605SL	p45	Z11111	69	8.0	4.0	4102.736354735754	4102.943234746536
4106.338874931347	0.516880011304238	trials	210605SL	p45	Z11111	0			4106.488874931347	4106.705754942652
4106.789154954818	0.4969200102632385	trials	210605SL	p45	Z11111	42	11.0	2.0	4106.939154954817	4107.136074965081
4107.219474977247	0.5369200123486735	trials	210605SL	p45	Z11111	7	6.0	0.0	4107.369474977247	4107.606394989596
