onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	mode	pdOnTS	pdOffTS
1008.4512359517503	0.5044012746932367	trials	200720TX	p62	Z08115	115	38.0	0.0	1008.6012359517503	1008.8056372264435
1008.8614785101171	0.49444121258011364	trials	200720TX	p62	Z08115	59	19.0	1.0	1009.0114785101171	1009.2059197226972
1009.2717610687334	0.5144413373053567	trials	200720TX	p62	Z08115	61	20.0	0.0	1009.4217610687334	1009.6362024060388
1009.7020437520752	0.49444121257999996	trials	200720TX	p62	Z08115	36	11.0	2.0	1009.8520437520751	1010.0464849646552
1010.1023262483287	0.504441274942792	trials	200720TX	p62	Z08115	85	28.0	0.0	1010.2523262483287	1010.4567675232715
1010.5726491813706	0.5244413996681487	trials	200720TX	p62	Z08115	26	8.0	1.0	1010.7226491813706	1010.9470905810388
1011.0029718649618	0.5044012746933504	trials	200720TX	p62	Z08115	71	23.0	1.0	1011.1529718649617	1011.3573731396551
1011.4432546106661	0.49440121233055834	trials	200720TX	p62	Z08115	15	4.0	2.0	1011.5932546106661	1011.7876558229967
1014.9455964520747	0.5044412749426783	trials	200720TX	p62	Z08115	56	18.0	1.0	1015.0955964520747	1015.3000377270174
1015.3559190109405	0.5244013994185934	trials	200720TX	p62	Z08115	51	16.0	2.0	1015.5059190109405	1015.7303204103591
1017.5173724902611	0.5044012746932367	trials	200720TX	p62	Z08115	13	4.0	0.0	1017.6673724902611	1017.8717737649544
1017.9476551736027	0.494401212330672	trials	200720TX	p62	Z08115	80	26.0	1.0	1018.0976551736027	1018.2920563859334
1018.3479376698564	0.5244413996681487	trials	200720TX	p62	Z08115	79	26.0	0.0	1018.4979376698564	1018.7223790695245
1018.7782203531981	0.5044412749426783	trials	200720TX	p62	Z08115	118	39.0	0.0	1018.9282203531981	1019.1326616281408
1019.2185430991519	0.49440121233055834	trials	200720TX	p62	Z08115	70	23.0	0.0	1019.3685430991519	1019.5629443114825
1019.618785595156	0.5244413996681487	trials	200720TX	p62	Z08115	72	23.0	2.0	1019.768785595156	1019.9932269948242
1020.0591083411099	0.49440121233055834	trials	200720TX	p62	Z08115	49	16.0	0.0	1020.2091083411099	1020.4035095534405
1020.4593508371141	0.524441399668035	trials	200720TX	p62	Z08115	27	8.0	2.0	1020.6093508371141	1020.8337922367822
1025.9130648477278	0.5044412749430194	trials	200720TX	p62	Z08115	107	35.0	1.0	1026.063064847728	1026.2675061226707
1026.323347406344	0.4944012123307857	trials	200720TX	p62	Z08115	102	33.0	2.0	1026.4733474063441	1026.6677486186748
1026.763670152298	0.4944012123307857	trials	200720TX	p62	Z08115	60	19.0	2.0	1026.913670152298	1027.1080713646286
1027.1639126483021	0.5244413996683761	trials	200720TX	p62	Z08115	77	25.0	1.0	1027.3139126483022	1027.5383540479704
1027.6142354566186	0.4944012123307857	trials	200720TX	p62	Z08115	73	24.0	0.0	1027.7642354566187	1027.9586366689493
1028.0145179528722	0.4944012123307857	trials	200720TX	p62	Z08115	37	12.0	0.0	1028.1645179528723	1028.358919165203
1028.444800636214	0.5044012746934641	trials	200720TX	p62	Z08115	31	10.0	0.0	1028.5948006362141	1028.7992019109074
1028.8550831948303	0.4944012123307857	trials	200720TX	p62	Z08115	99	32.0	2.0	1029.0050831948304	1029.199484407161
1034.5789588902344	0.5144413373056977	trials	200720TX	p62	Z08115	38	12.0	1.0	1034.7289588902345	1034.94340022754
1035.009241573576	0.5244413996683761	trials	200720TX	p62	Z08115	81	26.0	2.0	1035.159241573576	1035.3836829732443
1035.4395642571671	0.5244413996683761	trials	200720TX	p62	Z08115	5	1.0	1.0	1035.5895642571672	1035.8140056568354
1035.8798470028717	0.5244413996683761	trials	200720TX	p62	Z08115	11	3.0	1.0	1036.0298470028717	1036.25428840254
1036.3101696864628	0.4944012123307857	trials	200720TX	p62	Z08115	113	37.0	1.0	1036.460169686463	1036.6545708987935
1036.7104121824668	0.5244413996683761	trials	200720TX	p62	Z08115	117	38.0	2.0	1036.860412182467	1037.084853582135
1037.1607349907833	0.4944012123310131	trials	200720TX	p62	Z08115	45	14.0	2.0	1037.3107349907834	1037.5051362031143
1037.5710175493998	0.5244013994188208	trials	200720TX	p62	Z08115	50	16.0	1.0	1037.7210175494	1037.9454189488185
1041.053359266083	0.5144013370561424	trials	200720TX	p62	Z08115	16	5.0	0.0	1041.203359266083	1041.417760603139
1041.4736418870618	0.5044412749430194	trials	200720TX	p62	Z08115	100	33.0	0.0	1041.623641887062	1041.8280831620048
1041.8839244456783	0.5244413996683761	trials	200720TX	p62	Z08115	22	7.0	0.0	1042.0339244456784	1042.2583658453466
1042.31420712902	0.494441212580341	trials	200720TX	p62	Z08115	69	22.0	2.0	1042.46420712902	1042.6586483416002
1042.744529812611	0.5044012746934641	trials	200720TX	p62	Z08115	82	27.0	0.0	1042.8945298126112	1043.0989310873044
1043.1848125583156	0.4944012123307857	trials	200720TX	p62	Z08115	40	13.0	0.0	1043.3348125583157	1043.5292137706463
1043.5850950545691	0.4944012123307857	trials	200720TX	p62	Z08115	39	12.0	2.0	1043.7350950545692	1043.9294962668998
1043.9853375505734	0.5244413996681487	trials	200720TX	p62	Z08115	17	5.0	1.0	1044.1353375505735	1044.3597789502414
1047.707880765208	0.4944012123310131	trials	200720TX	p62	Z08115	44	14.0	1.0	1047.8578807652082	1048.052281977539
1050.199576303994	0.5044012746936914	trials	200720TX	p62	Z08115	24	7.0	2.0	1050.3495763039941	1050.5539775786876
1050.6298989875852	0.4943612120814578	trials	200720TX	p62	Z08115	41	13.0	1.0	1050.7798989875853	1050.9742601996666
1051.060181670927	0.4944012123307857	trials	200720TX	p62	Z08115	105	34.0	2.0	1051.210181670927	1051.4045828832577
1053.4917968350378	0.5044412749430194	trials	200720TX	p62	Z08115	87	28.0	2.0	1053.641796835038	1053.8462381099807
1053.9020793936543	0.49444121258011364	trials	200720TX	p62	Z08115	74	24.0	1.0	1054.0520793936544	1054.2465206062343
1054.342402139608	0.4944012123307857	trials	200720TX	p62	Z08115	76	25.0	0.0	1054.4924021396082	1054.6868033519388
