onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	rotation	luminance	pdOnTS	pdOffTS
1619.374928602568	0.5158794256728925	trials	191025SL	p13	Z08115	294	8.0	135.0	12	1619.524928602568	1619.7408080282407
1619.8052074578504	0.5258793990685717	trials	191025SL	p13	Z08115	326	10.0	225.0	12	1619.9552074578505	1620.181086856919
1620.235486313133	0.5058794522765311	trials	191025SL	p13	Z08115	147	11.0	45.0	8	1620.385486313133	1620.5913657654094
1620.6657651684152	0.5258793990687991	trials	191025SL	p13	Z08115	186	5.0	180.0	8	1620.8157651684153	1621.041644567484
1621.1060439970936	0.5259193989622872	trials	191025SL	p13	Z08115	213	2.0	270.0	8	1621.2560439970937	1621.4819633960558
1621.5463628256655	0.5158794256728925	trials	191025SL	p13	Z08115	257	1.0	45.0	12	1621.6963628256656	1621.9122422513383
1621.976641680948	0.5258793990685717	trials	191025SL	p13	Z08115	41	10.0	90.0	4	1622.126641680948	1622.3525210800165
1625.5990320439091	0.5158794256728925	trials	191025SL	p13	Z08115	289	3.0	135.0	12	1625.7490320439092	1625.964911469582
1626.0293108991916	0.5158794256726651	trials	191025SL	p13	Z08115	13	12.0	0.0	4	1626.1793108991917	1626.3951903248642
1626.46958972787	0.5159194255661532	trials	191025SL	p13	Z08115	77	1.0	225.0	4	1626.61958972787	1626.835509153436
1626.88990860965	0.505839452383043	trials	191025SL	p13	Z08115	226	0.0	315.0	8	1627.0399086096502	1627.245748062033
1627.3101474916427	0.5058794522767585	trials	191025SL	p13	Z08115	113	7.0	315.0	4	1627.4601474916428	1627.6660269439194
1627.7304263735293	0.5259193989622872	trials	191025SL	p13	Z08115	146	10.0	45.0	8	1627.8804263735294	1628.1063457724915
1628.1607452287053	0.505839452383043	trials	191025SL	p13	Z08115	66	5.0	180.0	4	1628.3107452287054	1628.5165846810883
1631.753095671585	0.5158794256726651	trials	191025SL	p13	Z08115	124	3.0	0.0	8	1631.903095671585	1632.1189750972576
1632.1833745268673	0.5158794256726651	trials	191025SL	p13	Z08115	154	3.0	90.0	8	1632.3333745268674	1632.5492539525399
1632.6136533821498	0.5259193989622872	trials	191025SL	p13	Z08115	251	10.0	0.0	12	1632.7636533821499	1632.989572781112
1633.0439722373258	0.5258793990685717	trials	191025SL	p13	Z08115	159	8.0	90.0	8	1633.1939722373259	1633.4198516363942
1633.4842510660042	0.5258793990685717	trials	191025SL	p13	Z08115	221	10.0	270.0	8	1633.6342510660043	1633.8601304650726
1633.9145299212864	0.5258793990687991	trials	191025SL	p13	Z08115	63	2.0	180.0	4	1634.0645299212865	1634.2904093203551
1634.3548087499648	0.5259193989622872	trials	191025SL	p13	Z08115	214	3.0	270.0	8	1634.504808749965	1634.730728148927
1640.0285936553782	0.5058394523832703	trials	191025SL	p13	Z08115	299	13.0	135.0	12	1640.1785936553783	1640.3844331077614
1640.4488325373711	0.5259193989622872	trials	191025SL	p13	Z08115	197	1.0	225.0	8	1640.5988325373712	1640.8247519363333
1640.879151392547	0.5358793724647057	trials	191025SL	p13	Z08115	252	11.0	0.0	12	1641.0291513925472	1641.2650307650117
1641.3294301946214	0.5058794522767585	trials	191025SL	p13	Z08115	50	4.0	135.0	4	1641.4794301946215	1641.685309646898
1641.749709076508	0.5058794522765311	trials	191025SL	p13	Z08115	233	7.0	315.0	8	1641.899709076508	1642.1055885287844
1642.1799879317903	0.5058794522767585	trials	191025SL	p13	Z08115	126	5.0	0.0	8	1642.3299879317904	1642.535867384067
1642.6303067337583	0.5158794256726651	trials	191025SL	p13	Z08115	304	3.0	180.0	12	1642.7803067337584	1642.9961861594309
1646.2426971233235	0.5158794256726651	trials	191025SL	p13	Z08115	10	9.0	0.0	4	1646.3926971233236	1646.608576548996
1646.6729759786058	0.5258793990687991	trials	191025SL	p13	Z08115	44	13.0	90.0	4	1646.8229759786059	1647.0488553776745
1647.1332547540762	0.49587947888062445	trials	191025SL	p13	Z08115	30	14.0	45.0	4	1647.2832547540763	1647.4791342329568
1647.5735735826481	0.5258793990687991	trials	191025SL	p13	Z08115	8	7.0	0.0	4	1647.7235735826482	1647.9494529817168
1648.0038524379306	0.5358793724647057	trials	191025SL	p13	Z08115	309	8.0	180.0	12	1648.1538524379307	1648.3897318103952
1648.454131240005	0.5058794522767585	trials	191025SL	p13	Z08115	42	11.0	90.0	4	1648.604131240005	1648.8100106922816
1648.884450095181	0.5058394523832703	trials	191025SL	p13	Z08115	254	13.0	0.0	12	1649.034450095181	1649.240289547564
1652.4267606711871	0.5259193989622872	trials	191025SL	p13	Z08115	295	9.0	135.0	12	1652.5767606711872	1652.8026800701493
1654.7583144683013	0.5158794256726651	trials	191025SL	p13	Z08115	210	14.0	225.0	8	1654.9083144683013	1655.1241938939738
1655.1985932969797	0.5359193723581939	trials	191025SL	p13	Z08115	244	3.0	0.0	12	1655.3485932969797	1655.5845126693378
1657.5301470940935	0.5158794256728925	trials	191025SL	p13	Z08115	179	13.0	135.0	8	1657.6801470940936	1657.8960265197663
1657.960425949376	0.5058794522767585	trials	191025SL	p13	Z08115	182	1.0	180.0	8	1658.1104259493761	1658.3163054016527
1658.3807048312624	0.5258793990687991	trials	191025SL	p13	Z08115	125	4.0	0.0	8	1658.5307048312625	1658.756584230331
