onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	position	pdOnTS	pdOffTS
4677.567073232875	0.506959940096749	trials	210523SL	p35	Z11111	33	2.0	2.0	4677.717073232875	4677.9240331729725
4677.9773531141245	0.506959940096749	trials	210523SL	p35	Z11111	17	1.0	1.0	4678.127353114124	4678.334313054222
4678.4176729866795	0.49691994300246733	trials	210523SL	p35	Z11111	67	6.0	4.0	4678.567672986679	4678.764592929682
4680.759232308943	0.5169599372029552	trials	210523SL	p35	Z11111	16	0.0	1.0	4680.909232308943	4681.126192246146
4681.179512187297	0.5269599343091613	trials	210523SL	p35	Z11111	63	2.0	4.0	4681.329512187297	4681.556472121607
4681.609792062758	0.4969599429914524	trials	210523SL	p35	Z11111	7	6.0	0.0	4681.759792062758	4681.95675200575
4682.050111935313	0.4969599429914524	trials	210523SL	p35	Z11111	52	6.0	3.0	4682.200111935313	4682.397071878305
4682.480391810774	0.5269599343082518	trials	210523SL	p35	Z11111	15	14.0	0.0	4682.630391810773	4682.857351745082
4682.92067168334	0.5269999342972369	trials	210523SL	p35	Z11111	11	10.0	0.0	4683.070671683339	4683.297671617637
4683.350991558789	0.5269599343082518	trials	210523SL	p35	Z11111	46	0.0	3.0	4683.500991558789	4683.727951493098
4687.693870301794	0.5069999400857341	trials	210523SL	p35	Z11111	74	13.0	4.0	4687.843870301794	4688.05087024188
4688.104190183032	0.5269599343082518	trials	210523SL	p35	Z11111	8	7.0	0.0	4688.254190183032	4688.481150117341
4688.534470058493	0.5269599343082518	trials	210523SL	p35	Z11111	34	3.0	2.0	4688.6844700584925	4688.9114299928015
4688.974749931059	0.5269999342972369	trials	210523SL	p35	Z11111	29	13.0	1.0	4689.124749931058	4689.351749865356
4689.405029806519	0.5269999342972369	trials	210523SL	p35	Z11111	38	7.0	2.0	4689.555029806519	4689.782029740817
4689.835349681969	0.506959940096749	trials	210523SL	p35	Z11111	37	6.0	2.0	4689.985349681969	4690.192309622066
4690.275629554535	0.4969599429914524	trials	210523SL	p35	Z11111	73	12.0	4.0	4690.425629554535	4690.622589497527
4694.698588274362	0.5069999400857341	trials	210523SL	p35	Z11111	12	11.0	0.0	4694.848588274362	4695.055588214448
4695.108868155611	0.5269999342972369	trials	210523SL	p35	Z11111	64	3.0	4.0	4695.258868155611	4695.485868089909
4695.579188019483	0.5269999342972369	trials	210523SL	p35	Z11111	69	8.0	4.0	4695.7291880194825	4695.9561879537805
4696.009467894944	0.5269999342972369	trials	210523SL	p35	Z11111	24	8.0	1.0	4696.159467894943	4696.386467829241
4696.4497877674985	0.5269599343082518	trials	210523SL	p35	Z11111	1	0.0	0.0	4696.599787767498	4696.826747701807
4696.880067642959	0.5269999342963274	trials	210523SL	p35	Z11111	58	12.0	3.0	4697.030067642959	4697.257067577256
4697.31034751842	0.5369999314025335	trials	210523SL	p35	Z11111	68	7.0	4.0	4697.460347518419	4697.697347449823
4702.54386600364	0.5069999400857341	trials	210523SL	p35	Z11111	39	8.0	2.0	4702.693866003639	4702.900865943726
4702.984185876195	0.4969599429914524	trials	210523SL	p35	Z11111	44	13.0	2.0	4703.134185876194	4703.3311458191865
4703.3844257603505	0.536999931401624	trials	210523SL	p35	Z11111	51	5.0	3.0	4703.53442576035	4703.7714256917525
4703.8247456329045	0.5269599343082518	trials	210523SL	p35	Z11111	60	14.0	3.0	4703.974745632904	4704.201705567213
4704.255025508365	0.5269999342972369	trials	210523SL	p35	Z11111	54	8.0	3.0	4704.405025508365	4704.632025442663
4704.69534538092	0.5269599343082518	trials	210523SL	p35	Z11111	18	2.0	1.0	4704.84534538092	4705.072305315229
4705.125625256381	0.5269599343082518	trials	210523SL	p35	Z11111	10	9.0	0.0	4705.27562525638	4705.502585190689
4715.302462310817	0.506959940096749	trials	210523SL	p35	Z11111	19	3.0	1.0	4715.452462310816	4715.659422250914
4715.742742183383	0.4969599429914524	trials	210523SL	p35	Z11111	9	8.0	0.0	4715.892742183382	4716.0897021263745
4716.153022064632	0.5269999342972369	trials	210523SL	p35	Z11111	0			4716.3030220646315	4716.530021998929
4719.4953010972495	0.506959940096749	trials	210523SL	p35	Z11111	62	1.0	4.0	4719.645301097249	4719.852261037347
4722.026980364485	0.506959940096749	trials	210523SL	p35	Z11111	45	14.0	2.0	4722.176980364485	4722.383940304582
