onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	position	pdOnTS	pdOffTS
2326.9496125364703	0.507000015129961	trials	210503SL	p22	Z11111	71	10.0	4.0	2327.0996125364704	2327.3066125516
2327.3698925671883	0.4970000143989637	trials	210503SL	p22	Z11111	21	5.0	1.0	2327.5198925671884	2327.716892581587
2327.780172597176	0.5270000165915008	trials	210503SL	p22	Z11111	68	7.0	4.0	2327.930172597176	2328.157172613767
2330.381932787337	0.4970000143989637	trials	210503SL	p22	Z11111	2	1.0	0.0	2330.531932787337	2330.728932801736
2330.7822128165935	0.507000015129961	trials	210503SL	p22	Z11111	28	12.0	1.0	2330.9322128165936	2331.1392128317234
2333.113772987006	0.507000015129961	trials	210503SL	p22	Z11111	67	6.0	4.0	2333.263772987006	2333.470773002136
2333.544053018455	0.4970000143989637	trials	210503SL	p22	Z11111	35	4.0	2.0	2333.694053018455	2333.891053032854
2333.9443330477116	0.4970000143989637	trials	210503SL	p22	Z11111	36	5.0	2.0	2334.0943330477116	2334.2913330621104
2334.3546130776986	0.5270000165919555	trials	210503SL	p22	Z11111	37	6.0	2.0	2334.5046130776987	2334.7316130942904
2334.7948931098786	0.507000015129961	trials	210503SL	p22	Z11111	58	12.0	3.0	2334.9448931098786	2335.1518931250084
2335.205173139866	0.49700001439850894	trials	210503SL	p22	Z11111	10	9.0	0.0	2335.355173139866	2335.5521731542644
2335.635453171315	0.49700001439850894	trials	210503SL	p22	Z11111	17	1.0	1.0	2335.785453171315	2335.9824531857134
2339.6681734660647	0.4970000143989637	trials	210503SL	p22	Z11111	41	10.0	2.0	2339.8181734660648	2340.0151734804635
2340.068453495321	0.49700001439850894	trials	210503SL	p22	Z11111	46	0.0	3.0	2340.2184534953212	2340.4154535097196
2342.3900136650027	0.507000015129961	trials	210503SL	p22	Z11111	31	0.0	2.0	2342.540013665003	2342.7470136801326
2342.8302936971827	0.4970000143989637	trials	210503SL	p22	Z11111	40	9.0	2.0	2342.980293697183	2343.1772937115816
2345.392053884421	0.506960015126424	trials	210503SL	p22	Z11111	30	14.0	1.0	2345.542053884421	2345.749013899547
2345.812333915139	0.5170000158605035	trials	210503SL	p22	Z11111	56	10.0	3.0	2345.962333915139	2346.1793339309993
2346.2526139473184	0.4970000143989637	trials	210503SL	p22	Z11111	73	12.0	4.0	2346.4026139473185	2346.5996139617173
2346.662893977306	0.5270000165915008	trials	210503SL	p22	Z11111	69	8.0	4.0	2346.812893977306	2347.0398939938973
2347.103174009486	0.5070000151295062	trials	210503SL	p22	Z11111	16	0.0	1.0	2347.253174009486	2347.4601740246153
2347.513454039473	0.5270000165915008	trials	210503SL	p22	Z11111	75	14.0	4.0	2347.663454039473	2347.8904540560643
2347.9637740723865	0.4970000143989637	trials	210503SL	p22	Z11111	12	11.0	0.0	2348.1137740723866	2348.3107740867854
2352.0464943707907	0.507000015129961	trials	210503SL	p22	Z11111	0			2352.196494370791	2352.4034943859206
2352.476814402243	0.4970000143989637	trials	210503SL	p22	Z11111	18	2.0	1.0	2352.626814402243	2352.8238144166417
2352.877054431496	0.4970000143989637	trials	210503SL	p22	Z11111	32	1.0	2.0	2353.0270544314963	2353.224054445895
2353.287334461483	0.527040016594583	trials	210503SL	p22	Z11111	33	2.0	2.0	2353.4373344614833	2353.6643744780777
2353.7176544929353	0.49696001439588144	trials	210503SL	p22	Z11111	51	5.0	3.0	2353.8676544929353	2354.064614507331
2354.1479345243843	0.4970000143989637	trials	210503SL	p22	Z11111	44	13.0	2.0	2354.2979345243843	2354.494934538783
2354.5482145536407	0.49696001439588144	trials	210503SL	p22	Z11111	4	3.0	0.0	2354.698214553641	2354.8951745680365
2358.6509748535095	0.507000015129961	trials	210503SL	p22	Z11111	14	13.0	0.0	2358.8009748535096	2359.0079748686394
2359.0712548842275	0.5270000165915008	trials	210503SL	p22	Z11111	38	7.0	2.0	2359.2212548842276	2359.448254900819
2359.5015349156765	0.4970000143989637	trials	210503SL	p22	Z11111	15	14.0	0.0	2359.6515349156766	2359.8485349300754
2359.901814944933	0.49696001439588144	trials	210503SL	p22	Z11111	22	6.0	1.0	2360.051814944933	2360.248774959329
2360.342094977113	0.49700001439850894	trials	210503SL	p22	Z11111	20	4.0	1.0	2360.492094977113	2360.6890949915114
2360.742375006369	0.5270000165915008	trials	210503SL	p22	Z11111	70	9.0	4.0	2360.892375006369	2361.1193750229604
2363.234055188485	0.507000015129961	trials	210503SL	p22	Z11111	6	5.0	0.0	2363.384055188485	2363.591055203615
2363.654335219203	0.5270000165915008	trials	210503SL	p22	Z11111	61	0.0	4.0	2363.804335219203	2364.0313352357944
2364.084615250652	0.4970000143989637	trials	210503SL	p22	Z11111	45	14.0	2.0	2364.234615250652	2364.431615265051
2364.4848952799084	0.5270000165915008	trials	210503SL	p22	Z11111	66	5.0	4.0	2364.6348952799085	2364.8618952965
2364.935175312819	0.507000015129961	trials	210503SL	p22	Z11111	64	3.0	4.0	2365.085175312819	2365.292175327949
2365.375495345002	0.4970000143989637	trials	210503SL	p22	Z11111	65	4.0	4.0	2365.525495345002	2365.722495359401
2365.775775374258	0.5270000165915008	trials	210503SL	p22	Z11111	74	13.0	4.0	2365.925775374258	2366.1527753908495
2369.7584556653505	0.5069600151268787	trials	210503SL	p22	Z11111	13	12.0	0.0	2369.9084556653506	2370.1154156804773
2370.1887356967995	0.4970000143989637	trials	210503SL	p22	Z11111	39	8.0	2.0	2370.3387356967996	2370.5357357111984
2370.589015726056	0.49696001439588144	trials	210503SL	p22	Z11111	9	8.0	0.0	2370.739015726056	2370.935975740452
2372.900535895004	0.507000015129961	trials	210503SL	p22	Z11111	47	1.0	3.0	2373.050535895004	2373.257535910134
2373.320815925722	0.4970000143989637	trials	210503SL	p22	Z11111	59	13.0	3.0	2373.470815925722	2373.667815940121
2373.751135957174	0.49696001439588144	trials	210503SL	p22	Z11111	5	4.0	0.0	2373.901135957174	2374.09809597157
2374.1514159864305	0.49696001439588144	trials	210503SL	p22	Z11111	34	3.0	2.0	2374.3014159864306	2374.4983760008263
2374.5616960164175	0.5270000165915008	trials	210503SL	p22	Z11111	52	6.0	3.0	2374.7116960164176	2374.938696033009
2375.0019760485975	0.49696001439588144	trials	210503SL	p22	Z11111	8	7.0	0.0	2375.1519760485976	2375.3489360629933
2375.4122560785845	0.49696001439588144	trials	210503SL	p22	Z11111	63	2.0	4.0	2375.5622560785846	2375.7592160929803
2379.4949763769887	0.507000015129961	trials	210503SL	p22	Z11111	53	7.0	3.0	2379.644976376989	2379.8519763921186
2379.9252964084408	0.49696001439588144	trials	210503SL	p22	Z11111	60	14.0	3.0	2380.075296408441	2380.2722564228366
2380.325536437694	0.4970000143989637	trials	210503SL	p22	Z11111	19	3.0	1.0	2380.4755364376942	2380.672536452093
2380.7558564691462	0.49696001439588144	trials	210503SL	p22	Z11111	50	4.0	3.0	2380.9058564691463	2381.102816483542
2381.1661364991332	0.5270000165915008	trials	210503SL	p22	Z11111	7	6.0	0.0	2381.3161364991333	2381.5431365157247
2381.5964165305822	0.4970000143989637	trials	210503SL	p22	Z11111	43	12.0	2.0	2381.7464165305823	2381.943416544981
2381.9966565598356	0.4970000143989637	trials	210503SL	p22	Z11111	57	11.0	3.0	2382.1466565598357	2382.3436565742345
2386.5497368926185	0.5270000165915008	trials	210503SL	p22	Z11111	55	9.0	3.0	2386.6997368926186	2386.92673690921
2389.6418171186174	0.5070000151295062	trials	210503SL	p22	Z11111	48	2.0	3.0	2389.7918171186175	2389.998817133747
2390.0620971493354	0.49700001439850894	trials	210503SL	p22	Z11111	24	8.0	1.0	2390.2120971493355	2390.409097163734
2390.492417180787	0.49696001439588144	trials	210503SL	p22	Z11111	27	11.0	1.0	2390.642417180787	2390.839377195183
2390.8926572100404	0.4970000143989637	trials	210503SL	p22	Z11111	29	13.0	1.0	2391.0426572100405	2391.2396572244393
2391.302937240028	0.5270000165915008	trials	210503SL	p22	Z11111	23	7.0	1.0	2391.452937240028	2391.6799372566193
2391.743217272208	0.5370400173251255	trials	210503SL	p22	Z11111	62	1.0	4.0	2391.893217272208	2392.130257289533
2392.1835373043905	0.4970000143989637	trials	210503SL	p22	Z11111	26	10.0	1.0	2392.3335373043906	2392.5305373187894
2396.1061775910944	0.507000015129961	trials	210503SL	p22	Z11111	72	11.0	4.0	2396.2561775910945	2396.4631776062242
2396.526457621813	0.49700001439850894	trials	210503SL	p22	Z11111	54	8.0	3.0	2396.676457621813	2396.8734576362112
2396.9367376518	0.5270000165915008	trials	210503SL	p22	Z11111	1	0.0	0.0	2397.0867376518	2397.3137376683912
2397.387017684711	0.49700001439850894	trials	210503SL	p22	Z11111	0			2397.537017684711	2397.7340176991092
2397.787297713967	0.5270000165915008	trials	210503SL	p22	Z11111	49	3.0	3.0	2397.937297713967	2398.1642977305582
2398.217617745419	0.49696001439588144	trials	210503SL	p22	Z11111	42	11.0	2.0	2398.367617745419	2398.5645777598147
2398.6178577746723	0.5070000151295062	trials	210503SL	p22	Z11111	25	9.0	1.0	2398.7678577746724	2398.9748577898017
2402.650578069422	0.4970000143989637	trials	210503SL	p22	Z11111	11	10.0	0.0	2402.800578069422	2402.997578083821
2403.0508580986784	0.49696001439588144	trials	210503SL	p22	Z11111	3	2.0	0.0	2403.2008580986785	2403.397818113074
2403.4611381286654	0.5270000165915008	trials	210503SL	p22	Z11111	0			2403.6111381286655	2403.838138145257
2403.8914181601144	0.4970000143989637	trials	210503SL	p22	Z11111	0			2404.0414181601145	2404.2384181745133
2404.291698189371	0.5270000165915008	trials	210503SL	p22	Z11111	68	7.0	4.0	2404.441698189371	2404.6686982059623
2404.7419782222814	0.4970000143989637	trials	210503SL	p22	Z11111	9	8.0	0.0	2404.8919782222815	2405.0889782366803
2405.152258252269	0.5170000158605035	trials	210503SL	p22	Z11111	24	8.0	1.0	2405.302258252269	2405.5192582681293
2409.235018550676	0.5070000151295062	trials	210503SL	p22	Z11111	37	6.0	2.0	2409.3850185506763	2409.5920185658056
2409.645298580663	0.49696001439588144	trials	210503SL	p22	Z11111	56	10.0	3.0	2409.7952985806633	2409.992258595059
2410.075578612112	0.4970000143989637	trials	210503SL	p22	Z11111	36	5.0	2.0	2410.2255786121123	2410.422578626511
2410.485858642099	0.5270000165915008	trials	210503SL	p22	Z11111	3	2.0	0.0	2410.6358586420993	2410.8628586586906
2410.916138673548	0.4970000143989637	trials	210503SL	p22	Z11111	40	9.0	2.0	2411.0661386735483	2411.263138687947
2411.346418704997	0.4970000143989637	trials	210503SL	p22	Z11111	1	0.0	0.0	2411.4964187049973	2411.693418719396
2411.7466987342536	0.537000017322498	trials	210503SL	p22	Z11111	21	5.0	1.0	2411.8966987342537	2412.133698751576
2414.118298907593	0.507000015129961	trials	210503SL	p22	Z11111	54	8.0	3.0	2414.268298907593	2414.4752989227227
2414.538578938311	0.507000015129961	trials	210503SL	p22	Z11111	35	4.0	2.0	2414.688578938311	2414.8955789534407
2414.9488589682983	0.5270000165915008	trials	210503SL	p22	Z11111	26	10.0	1.0	2415.0988589682984	2415.3258589848897
2415.399179001212	0.49696001439588144	trials	210503SL	p22	Z11111	0			2415.549179001212	2415.7461390156077
2415.7994190304653	0.527040016594583	trials	210503SL	p22	Z11111	57	11.0	3.0	2415.9494190304654	2416.17645904706
2416.249739063379	0.4970000143989637	trials	210503SL	p22	Z11111	55	9.0	3.0	2416.399739063379	2416.596739077778
2416.6500190926354	0.49696001439588144	trials	210503SL	p22	Z11111	48	2.0	3.0	2416.8000190926355	2416.996979107031
2420.882859402012	0.5070000151295062	trials	210503SL	p22	Z11111	6	5.0	0.0	2421.032859402012	2421.2398594171414
2421.313139433461	0.49700001439850894	trials	210503SL	p22	Z11111	69	8.0	4.0	2421.463139433461	2421.6601394478594
2421.713419462717	0.537000017322498	trials	210503SL	p22	Z11111	59	13.0	3.0	2421.863419462717	2422.1004194800394
2422.163699495628	0.5070000151295062	trials	210503SL	p22	Z11111	75	14.0	4.0	2422.313699495628	2422.5206995107574
2422.573979525615	0.5270000165915008	trials	210503SL	p22	Z11111	22	6.0	1.0	2422.723979525615	2422.9509795422064
2423.0242995585286	0.4970000143989637	trials	210503SL	p22	Z11111	64	3.0	4.0	2423.1742995585287	2423.3712995729275
2423.424579587785	0.5270000165915008	trials	210503SL	p22	Z11111	0			2423.574579587785	2423.8015796043765
2427.557339889847	0.5070000151295062	trials	210503SL	p22	Z11111	41	10.0	2.0	2427.707339889847	2427.9143399049763
2427.977619920565	0.5270000165915008	trials	210503SL	p22	Z11111	73	12.0	4.0	2428.127619920565	2428.3546199371563
2428.4279399534785	0.49696001439588144	trials	210503SL	p22	Z11111	20	4.0	1.0	2428.5779399534786	2428.7748999678743
2428.828219982735	0.49696001439588144	trials	210503SL	p22	Z11111	17	1.0	1.0	2428.978219982735	2429.1751799971307
2431.640100188254	0.5070000151295062	trials	210503SL	p22	Z11111	43	12.0	2.0	2431.790100188254	2431.9971002033835
2432.070380219703	0.49700001439850894	trials	210503SL	p22	Z11111	23	7.0	1.0	2432.220380219703	2432.4173802341015
2432.470660248959	0.49696001439588144	trials	210503SL	p22	Z11111	29	13.0	1.0	2432.620660248959	2432.817620263355
2432.900940280408	0.507000015129961	trials	210503SL	p22	Z11111	19	3.0	1.0	2433.050940280408	2433.257940295538
2433.3112203103956	0.5270000165915008	trials	210503SL	p22	Z11111	2	1.0	0.0	2433.4612203103957	2433.688220326987
2433.761540343309	0.49696001439588144	trials	210503SL	p22	Z11111	33	2.0	2.0	2433.9115403433093	2434.108500357705
2434.1617803725626	0.49700001439850894	trials	210503SL	p22	Z11111	10	9.0	0.0	2434.3117803725627	2434.508780386961
2438.284580673896	0.5170000158609582	trials	210503SL	p22	Z11111	4	3.0	0.0	2438.434580673896	2438.651580689757
2438.714860705345	0.4970000143989637	trials	210503SL	p22	Z11111	62	1.0	4.0	2438.864860705345	2439.061860719744
2439.145140736794	0.4970000143989637	trials	210503SL	p22	Z11111	66	5.0	4.0	2439.295140736794	2439.492140751193
