onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	position	pdOnTS	pdOffTS
3335.8108588006703	0.5068414524525906	trials	210626SL	p61	Z11111	64	3.0	4.0	3335.9608588006704	3336.167700253123
3336.241141822142	0.49684138223165064	trials	210626SL	p61	Z11111	46	0.0	3.0	3336.391141822142	3336.5879832043734
3336.6414246329505	0.4968413822311959	trials	210626SL	p61	Z11111	7	6.0	0.0	3336.7914246329506	3336.9882660151816
3337.081707724643	0.49684138223165064	trials	210626SL	p61	Z11111	71	10.0	4.0	3337.231707724643	3337.4285491068745
3337.4819905354516	0.5268415928944705	trials	210626SL	p61	Z11111	5	4.0	0.0	3337.6319905354517	3337.858832128346
3337.912273556923	0.5268815931754034	trials	210626SL	p61	Z11111	37	6.0	2.0	3338.062273556923	3338.2891551500984
3340.494051686315	0.5268415928944705	trials	210626SL	p61	Z11111	25	9.0	1.0	3340.644051686315	3340.870893279209
3342.975709112653	0.5168815229544634	trials	210626SL	p61	Z11111	44	13.0	2.0	3343.125709112653	3343.3425906356074
3343.4060321344055	0.5268415928944705	trials	210626SL	p61	Z11111	36	5.0	2.0	3343.5560321344055	3343.7828737273
3343.8463152260983	0.5068414524521359	trials	210626SL	p61	Z11111	0			3343.9963152260984	3344.2031566785504
3344.2866383180717	0.49680138195071777	trials	210626SL	p61	Z11111	42	11.0	2.0	3344.436638318072	3344.6334397000223
3344.6868811285995	0.5268815931754034	trials	210626SL	p61	Z11111	3	2.0	0.0	3344.8368811285995	3345.0637627217748
3345.1372042907938	0.49684138223165064	trials	210626SL	p61	Z11111	2	1.0	0.0	3345.287204290794	3345.4840456730253
3345.5374871016024	0.5368416631154105	trials	210626SL	p61	Z11111	11	10.0	0.0	3345.6874871016025	3345.9243287647178
3349.490154857458	0.5268815931754034	trials	210626SL	p61	Z11111	19	3.0	1.0	3349.640154857458	3349.8670364506333
3349.940478019653	0.5268415928944705	trials	210626SL	p61	Z11111	8	7.0	0.0	3350.090478019653	3350.317319612547
3350.3907611815666	0.4968413822311959	trials	210626SL	p61	Z11111	63	2.0	4.0	3350.5407611815667	3350.7376025637977
3350.791043992375	0.49684138223165064	trials	210626SL	p61	Z11111	41	10.0	2.0	3350.941043992375	3351.1378853746064
3351.2313270840677	0.4968413822311959	trials	210626SL	p61	Z11111	57	11.0	3.0	3351.381327084068	3351.578168466299
3351.631609894876	0.5268815931754034	trials	210626SL	p61	Z11111	73	12.0	4.0	3351.781609894876	3352.0084914880513
3352.0618929163475	0.5268815931758581	trials	210626SL	p61	Z11111	62	1.0	4.0	3352.2118929163476	3352.4387745095232
3356.2847625695763	0.5068814527335235	trials	210626SL	p61	Z11111	27	11.0	1.0	3356.4347625695764	3356.6416440223097
3356.695045450606	0.5268815931754034	trials	210626SL	p61	Z11111	17	1.0	1.0	3356.845045450606	3357.071927043781
3357.1453686128	0.49684138223165064	trials	210626SL	p61	Z11111	29	13.0	1.0	3357.2953686128003	3357.4922099950318
3357.55565149383	0.5268415928949253	trials	210626SL	p61	Z11111	68	7.0	4.0	3357.70565149383	3357.9324930867247
3357.9959345855227	0.5068414524525906	trials	210626SL	p61	Z11111	45	14.0	2.0	3358.145934585523	3358.352776037975
3358.406217466552	0.5268815931758581	trials	210626SL	p61	Z11111	12	11.0	0.0	3358.556217466552	3358.7830990597276
3358.8565406287466	0.49684138223165064	trials	210626SL	p61	Z11111	52	6.0	3.0	3359.0065406287467	3359.203382010978
3363.0293699305894	0.5168415226735306	trials	210626SL	p61	Z11111	50	4.0	3.0	3363.1793699305895	3363.396211453263
3363.469653022282	0.49684138223165064	trials	210626SL	p61	Z11111	49	3.0	3.0	3363.619653022282	3363.8164944045134
3363.8699358330905	0.5268815931754034	trials	210626SL	p61	Z11111	55	9.0	3.0	3364.0199358330906	3364.246817426266
3364.310218924783	0.5268815931754034	trials	210626SL	p61	Z11111	61	0.0	4.0	3364.460218924783	3364.6871005179582
3364.7405419465354	0.49684138223165064	trials	210626SL	p61	Z11111	4	3.0	0.0	3364.8905419465354	3365.087383328767
3365.1708249680073	0.5068414524525906	trials	210626SL	p61	Z11111	56	10.0	3.0	3365.3208249680074	3365.52766642046
3365.5811078490365	0.5268415928949253	trials	210626SL	p61	Z11111	1	0.0	0.0	3365.7311078490366	3365.9579494419313
3369.7939774320444	0.5068414524525906	trials	210626SL	p61	Z11111	65	4.0	4.0	3369.9439774320444	3370.150818884497
3370.224260453516	0.5068414524525906	trials	210626SL	p61	Z11111	53	7.0	3.0	3370.374260453516	3370.5811019059684
3370.6645435452087	0.4968413822311959	trials	210626SL	p61	Z11111	75	14.0	4.0	3370.814543545209	3371.01138492744
3371.064826356017	0.49684138223165064	trials	210626SL	p61	Z11111	35	4.0	2.0	3371.214826356017	3371.4116677382485
3371.4951093774885	0.49684138223165064	trials	210626SL	p61	Z11111	34	3.0	2.0	3371.6451093774886	3371.84195075972
3371.905392258518	0.5268815931754034	trials	210626SL	p61	Z11111	40	9.0	2.0	3372.055392258518	3372.2822738516934
3374.7173320041175	0.5168415226735306	trials	210626SL	p61	Z11111	15	14.0	0.0	3374.8673320041175	3375.084173526791
