onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	mode	pdOnTS	pdOffTS
3248.8967715879917	0.5069200207371978	trials	210531TX	p41	Z11111	100	33.0	0.0	3249.0467715879918	3249.253691608729
3249.327051631113	0.5169200217392245	trials	210531TX	p41	Z11111	52	17.0	0.0	3249.477051631113	3249.6939716528523
3249.7573716742386	0.5169200217392245	trials	210531TX	p41	Z11111	9	2.0	2.0	3249.9073716742387	3250.1242916959777
3250.18765171736	0.5269200227412512	trials	210531TX	p41	Z11111	0			3250.33765171736	3250.564571740101
3250.617931760481	0.5269200227417059	trials	210531TX	p41	Z11111	50	16.0	1.0	3250.767931760481	3250.9948517832227
3251.058211804605	0.5269600227452429	trials	210531TX	p41	Z11111	18	5.0	2.0	3251.208211804605	3251.43517182735
3251.48853184773	0.5269200227417059	trials	210531TX	p41	Z11111	4	1.0	0.0	3251.63853184773	3251.8654518704716
3255.36113223583	0.5069200207371978	trials	210531TX	p41	Z11111	1	0.0	0.0	3255.5111322358302	3255.7180522565673
3255.81145228096	0.5168800217352327	trials	210531TX	p41	Z11111	15	4.0	2.0	3255.96145228096	3256.1783323026953
3263.236413025067	0.506920020736743	trials	210531TX	p41	Z11111	75	24.0	2.0	3263.386413025067	3263.593333045804
3263.6867330701966	0.5269200227417059	trials	210531TX	p41	Z11111	119	39.0	1.0	3263.8367330701967	3264.0636530929382
3264.12701311432	0.5269600227456976	trials	210531TX	p41	Z11111	29	9.0	1.0	3264.27701311432	3264.5039731370657
3264.57733315945	0.506920020736743	trials	210531TX	p41	Z11111	14	4.0	1.0	3264.72733315945	3264.9342531801867
3265.0176132035735	0.5269200227412512	trials	210531TX	p41	Z11111	97	32.0	0.0	3265.1676132035736	3265.3945332263147
3265.457933247701	0.5269200227412512	trials	210531TX	p41	Z11111	118	39.0	0.0	3265.607933247701	3265.834853270442
3265.8882132908225	0.5269200227412512	trials	210531TX	p41	Z11111	49	16.0	0.0	3266.0382132908226	3266.2651333135636
3271.0316538062825	0.506920020736743	trials	210531TX	p41	Z11111	76	25.0	0.0	3271.1816538062826	3271.388573827019
3274.1237741161654	0.5068800207327513	trials	210531TX	p41	Z11111	30	9.0	2.0	3274.2737741161654	3274.480654136898
3274.574054161291	0.5269200227412512	trials	210531TX	p41	Z11111	0			3274.724054161291	3274.950974184032
3275.044374208425	0.5269200227417059	trials	210531TX	p41	Z11111	78	25.0	2.0	3275.194374208425	3275.4212942311665
3275.504694254557	0.5269200227412512	trials	210531TX	p41	Z11111	16	5.0	0.0	3275.654694254557	3275.881614277298
3275.9449742986803	0.5269200227412512	trials	210531TX	p41	Z11111	91	30.0	0.0	3276.0949742986804	3276.3218943214215
3276.375294341806	0.5269200227412512	trials	210531TX	p41	Z11111	93	30.0	2.0	3276.525294341806	3276.752214364547
3276.8155743859293	0.5269200227412512	trials	210531TX	p41	Z11111	96	31.0	2.0	3276.9655743859294	3277.1924944086704
3284.6608551721592	0.5069200207371978	trials	210531TX	p41	Z11111	67	22.0	0.0	3284.8108551721593	3285.0177751928964
3285.071135213276	0.5269200227417059	trials	210531TX	p41	Z11111	84	27.0	2.0	3285.2211352132763	3285.448055236018
3285.5414552604107	0.5269200227412512	trials	210531TX	p41	Z11111	26	8.0	1.0	3285.6914552604107	3285.918375283152
3289.494095656532	0.5069200207371978	trials	210531TX	p41	Z11111	53	17.0	1.0	3289.644095656532	3289.851015677269
3289.904375697649	0.5269200227417059	trials	210531TX	p41	Z11111	57	18.0	2.0	3290.054375697649	3290.2812957203905
3290.3446957417764	0.5269200227417059	trials	210531TX	p41	Z11111	92	30.0	1.0	3290.4946957417765	3290.721615764518
3290.774975784898	0.5269200227417059	trials	210531TX	p41	Z11111	59	19.0	1.0	3290.924975784898	3291.1518958076394
3291.2152558290213	0.5269200227417059	trials	210531TX	p41	Z11111	80	26.0	1.0	3291.3652558290214	3291.592175851763
3291.645535872143	0.5269600227456976	trials	210531TX	p41	Z11111	61	20.0	0.0	3291.795535872143	3292.0224958948884
3292.0858559162702	0.5269200227417059	trials	210531TX	p41	Z11111	120	39.0	2.0	3292.2358559162703	3292.462775939012
3295.9384563023664	0.4968800197307246	trials	210531TX	p41	Z11111	90	29.0	2.0	3296.0884563023665	3296.285336322097
3296.3487363434833	0.5269200227412512	trials	210531TX	p41	Z11111	73	24.0	0.0	3296.4987363434834	3296.7256563662245
3296.779016386605	0.5269200227412512	trials	210531TX	p41	Z11111	112	37.0	0.0	3296.929016386605	3297.155936409346
3297.249336433739	0.5269200227412512	trials	210531TX	p41	Z11111	38	12.0	1.0	3297.399336433739	3297.62625645648
3297.719656480873	0.5269200227412512	trials	210531TX	p41	Z11111	47	15.0	1.0	3297.869656480873	3298.096576503614
3298.1499365239943	0.5269200227412512	trials	210531TX	p41	Z11111	42	13.0	2.0	3298.2999365239943	3298.5268565467354
3298.5902165681177	0.5269200227412512	trials	210531TX	p41	Z11111	95	31.0	1.0	3298.740216568118	3298.967136590859
3302.542896964243	0.49688001973117935	trials	210531TX	p41	Z11111	48	15.0	2.0	3302.692896964243	3302.889776983974
3302.9531770053604	0.5269200227412512	trials	210531TX	p41	Z11111	27	8.0	2.0	3303.1031770053605	3303.3300970281016
3305.2346972340074	0.506920020736743	trials	210531TX	p41	Z11111	32	10.0	1.0	3305.3846972340075	3305.591617254744
3305.6449772751243	0.5269200227412512	trials	210531TX	p41	Z11111	60	19.0	2.0	3305.7949772751244	3306.0218972978655
3306.085257319248	0.5169200217392245	trials	210531TX	p41	Z11111	83	27.0	1.0	3306.235257319248	3306.452177340987
3306.5155773623733	0.5269200227412512	trials	210531TX	p41	Z11111	105	34.0	2.0	3306.6655773623734	3306.8924973851144
3306.9458574054943	0.5269200227417059	trials	210531TX	p41	Z11111	68	22.0	1.0	3307.0958574054944	3307.322777428236
3307.386137449618	0.5269600227452429	trials	210531TX	p41	Z11111	20	6.0	1.0	3307.5361374496183	3307.7630974723634
3307.816457492743	0.5269200227417059	trials	210531TX	p41	Z11111	33	10.0	2.0	3307.9664574927433	3308.193377515485
3311.709057882848	0.4969200197351711	trials	210531TX	p41	Z11111	82	27.0	0.0	3311.859057882848	3312.055977902583
3312.1493379269714	0.5269600227456976	trials	210531TX	p41	Z11111	13	4.0	0.0	3312.2993379269715	3312.526297949717
3312.6196579741054	0.5269600227456976	trials	210531TX	p41	Z11111	99	32.0	2.0	3312.7696579741055	3312.996617996851
3313.059978018233	0.5169200217392245	trials	210531TX	p41	Z11111	11	3.0	1.0	3313.209978018233	3313.426898039972
3313.4902580613543	0.5269200227417059	trials	210531TX	p41	Z11111	51	16.0	2.0	3313.6402580613544	3313.867178084096
3313.920538104476	0.5269200227412512	trials	210531TX	p41	Z11111	17	5.0	1.0	3314.070538104476	3314.297458127217
3314.3608581486033	0.5269200227412512	trials	210531TX	p41	Z11111	41	13.0	1.0	3314.5108581486033	3314.7377781713444
3318.2834985417185	0.4968800197307246	trials	210531TX	p41	Z11111	85	28.0	0.0	3318.4334985417186	3318.630378561449
3318.6937785828354	0.5269200227412512	trials	210531TX	p41	Z11111	79	26.0	0.0	3318.8437785828355	3319.0706986055766
3319.124058625957	0.5269200227412512	trials	210531TX	p41	Z11111	56	18.0	1.0	3319.274058625957	3319.500978648698
3319.5643386700804	0.5269200227412512	trials	210531TX	p41	Z11111	40	13.0	0.0	3319.7143386700805	3319.9412586928215
3320.0246587162123	0.5269200227412512	trials	210531TX	p41	Z11111	0			3320.1746587162124	3320.4015787389535
3320.464938760336	0.5269600227452429	trials	210531TX	p41	Z11111	25	8.0	0.0	3320.614938760336	3320.841898783081
3320.8952588034613	0.5269200227412512	trials	210531TX	p41	Z11111	46	15.0	0.0	3321.0452588034614	3321.2721788262024
3325.038019218636	0.4969200197351711	trials	210531TX	p41	Z11111	71	23.0	1.0	3325.188019218636	3325.384939238371
3327.899979505453	0.4968800197307246	trials	210531TX	p41	Z11111	21	6.0	2.0	3328.049979505453	3328.2468595251835
3328.310219546566	0.5269600227456976	trials	210531TX	p41	Z11111	111	36.0	2.0	3328.460219546566	3328.6871795693114
3328.770539592698	0.5269200227412512	trials	210531TX	p41	Z11111	64	21.0	0.0	3328.920539592698	3329.147459615439
3331.0420598203427	0.49692001973471633	trials	210531TX	p41	Z11111	117	38.0	2.0	3331.192059820343	3331.3889798400774
3331.4523398614597	0.5269200227412512	trials	210531TX	p41	Z11111	62	20.0	1.0	3331.6023398614598	3331.829259884201
3331.9226599085937	0.5269200227412512	trials	210531TX	p41	Z11111	37	12.0	0.0	3332.072659908594	3332.299579931335
3332.352939951715	0.5269600227452429	trials	210531TX	p41	Z11111	63	20.0	2.0	3332.5029399517152	3332.7298999744603
3332.823259998849	0.5269600227452429	trials	210531TX	p41	Z11111	65	21.0	1.0	3332.9732599988492	3333.2002200215943
3333.293580045983	0.5269200227412512	trials	210531TX	p41	Z11111	2	0.0	1.0	3333.4435800459833	3333.6705000687243
3333.7239000891086	0.5269200227412512	trials	210531TX	p41	Z11111	106	35.0	0.0	3333.8739000891087	3334.1008201118498
3337.6265004802153	0.506920020736743	trials	210531TX	p41	Z11111	69	22.0	2.0	3337.7765004802154	3337.983420500952
3338.076820525345	0.5269200227412512	trials	210531TX	p41	Z11111	88	29.0	0.0	3338.226820525345	3338.453740548086
3338.5071005684663	0.5269200227412512	trials	210531TX	p41	Z11111	104	34.0	1.0	3338.6571005684664	3338.8840205912074
3338.9474206125938	0.5269200227412512	trials	210531TX	p41	Z11111	107	35.0	1.0	3339.097420612594	3339.324340635335
3339.377700655715	0.5269200227412512	trials	210531TX	p41	Z11111	43	14.0	0.0	3339.5277006557153	3339.7546206784564
3339.8179806998387	0.5269200227412512	trials	210531TX	p41	Z11111	10	3.0	0.0	3339.967980699839	3340.19490072258
3340.24826074296	0.5269200227412512	trials	210531TX	p41	Z11111	8	2.0	1.0	3340.3982607429602	3340.6251807657013
3344.170901136075	0.4969200197351711	trials	210531TX	p41	Z11111	19	6.0	0.0	3344.320901136075	3344.51782115581
3344.581181177192	0.5269200227417059	trials	210531TX	p41	Z11111	6	1.0	2.0	3344.731181177192	3344.9581011999335
3345.0115012203173	0.5269200227417059	trials	210531TX	p41	Z11111	114	37.0	2.0	3345.1615012203174	3345.388421243059
3345.451781264441	0.5269200227417059	trials	210531TX	p41	Z11111	55	18.0	0.0	3345.601781264441	3345.8287012871824
3345.8820613075623	0.5269200227417059	trials	210531TX	p41	Z11111	54	17.0	2.0	3346.0320613075623	3346.258981330304
3346.3223413516857	0.5269600227456976	trials	210531TX	p41	Z11111	108	35.0	2.0	3346.472341351686	3346.6993013744313
3346.752661394811	0.5269200227412512	trials	210531TX	p41	Z11111	81	26.0	2.0	3346.9026613948113	3347.1295814175523
3350.725341792941	0.506880020733206	trials	210531TX	p41	Z11111	110	36.0	1.0	3350.875341792941	3351.082221813674
3353.1369420346246	0.49692001973471633	trials	210531TX	p41	Z11111	72	23.0	2.0	3353.2869420346246	3353.483862054359
3353.5472220757415	0.5269200227412512	trials	210531TX	p41	Z11111	116	38.0	1.0	3353.6972220757416	3353.9241420984827
3353.977502118863	0.5269200227412512	trials	210531TX	p41	Z11111	77	25.0	1.0	3354.127502118863	3354.354422141604
3354.4178221629904	0.5269200227412512	trials	210531TX	p41	Z11111	12	3.0	2.0	3354.5678221629905	3354.7947421857316
3354.848102206112	0.5269200227412512	trials	210531TX	p41	Z11111	101	33.0	1.0	3354.998102206112	3355.225022228853
3355.2883822502354	0.5269600227452429	trials	210531TX	p41	Z11111	89	29.0	1.0	3355.4383822502355	3355.6653422729805
3355.748702296367	0.5269200227417059	trials	210531TX	p41	Z11111	58	19.0	0.0	3355.898702296367	3356.1256223191085
3359.8014227025183	0.5069200207371978	trials	210531TX	p41	Z11111	66	21.0	2.0	3359.9514227025184	3360.1583427232554
3360.2217027446377	0.5269600227452429	trials	210531TX	p41	Z11111	0			3360.371702744638	3360.598662767383
3360.682022790769	0.5269200227417059	trials	210531TX	p41	Z11111	5	1.0	1.0	3360.8320227907693	3361.058942813511
3361.122342834897	0.5269200227412512	trials	210531TX	p41	Z11111	113	37.0	1.0	3361.2723428348972	3361.4992628576383
3361.552622878018	0.5269200227417059	trials	210531TX	p41	Z11111	94	31.0	0.0	3361.7026228780182	3361.9295429007598
3361.9929029221416	0.5269200227417059	trials	210531TX	p41	Z11111	44	14.0	1.0	3362.1429029221417	3362.3698229448833
3362.423182965263	0.5269600227456976	trials	210531TX	p41	Z11111	34	11.0	0.0	3362.573182965263	3362.8001429880087
3367.496623473708	0.5069200207371978	trials	210531TX	p41	Z11111	35	11.0	1.0	3367.646623473708	3367.853543494445
3367.916903515827	0.5169200217392245	trials	210531TX	p41	Z11111	24	7.0	2.0	3368.066903515827	3368.283823537566
3368.377223561959	0.5269200227412512	trials	210531TX	p41	Z11111	87	28.0	2.0	3368.527223561959	3368.7541435847
3368.8175036060825	0.5269200227412512	trials	210531TX	p41	Z11111	3	0.0	2.0	3368.9675036060826	3369.1944236288236
3369.247783649204	0.5269200227412512	trials	210531TX	p41	Z11111	39	12.0	2.0	3369.397783649204	3369.624703671945
3369.6881036933314	0.5269200227412512	trials	210531TX	p41	Z11111	7	2.0	0.0	3369.8381036933315	3370.0650237160726
3370.118383736453	0.5269200227412512	trials	210531TX	p41	Z11111	86	28.0	1.0	3370.268383736453	3370.495303759194
3374.3112241566464	0.49688001973117935	trials	210531TX	p41	Z11111	70	23.0	0.0	3374.4612241566465	3374.6581041763775
3376.612744387298	0.5069200207371978	trials	210531TX	p41	Z11111	31	10.0	0.0	3376.762744387298	3376.969664408035
3377.023024428415	0.5269200227417059	trials	210531TX	p41	Z11111	115	38.0	0.0	3377.173024428415	3377.3999444511564
3377.4633444725423	0.5269200227417059	trials	210531TX	p41	Z11111	102	33.0	2.0	3377.6133444725424	3377.840264495284
3377.8936245156638	0.5269200227412512	trials	210531TX	p41	Z11111	103	34.0	0.0	3378.043624515664	3378.270544538405
3378.3339045597872	0.5269200227412512	trials	210531TX	p41	Z11111	28	9.0	0.0	3378.4839045597873	3378.7108245825284
3378.7641846029087	0.5269600227452429	trials	210531TX	p41	Z11111	109	36.0	0.0	3378.914184602909	3379.141144625654
3379.2345046500427	0.5269600227452429	trials	210531TX	p41	Z11111	36	11.0	2.0	3379.384504650043	3379.611464672788
3383.057105033132	0.5069200207371978	trials	210531TX	p41	Z11111	22	7.0	0.0	3383.207105033132	3383.414025053869
3383.497385077256	0.5269200227412512	trials	210531TX	p41	Z11111	23	7.0	1.0	3383.647385077256	3383.874305099997
3383.9377051213833	0.5269200227412512	trials	210531TX	p41	Z11111	45	14.0	2.0	3384.0877051213834	3384.3146251441244
3384.3679851645043	0.5269200227417059	trials	210531TX	p41	Z11111	74	24.0	1.0	3384.5179851645044	3384.744905187246
3384.808265208628	0.5169200217392245	trials	210531TX	p41	Z11111	98	32.0	1.0	3384.9582652086283	3385.1751852303673
3385.238545251749	0.5269600227456976	trials	210531TX	p41	Z11111	56	18.0	1.0	3385.3885452517493	3385.615505274495
3385.708865298883	0.5269200227417059	trials	210531TX	p41	Z11111	112	37.0	0.0	3385.8588652988833	3386.085785321625
3391.2125858504496	0.5069200207371978	trials	210531TX	p41	Z11111	89	29.0	1.0	3391.3625858504497	3391.5695058711867
3391.6228658915666	0.5269200227412512	trials	210531TX	p41	Z11111	28	9.0	0.0	3391.7728658915667	3391.9997859143077
3392.06314593569	0.5269200227412512	trials	210531TX	p41	Z11111	114	37.0	2.0	3392.21314593569	3392.440065958431
3392.4934259788115	0.5269600227452429	trials	210531TX	p41	Z11111	55	18.0	0.0	3392.6434259788116	3392.8703860015567
3392.933746022939	0.5269200227412512	trials	210531TX	p41	Z11111	92	30.0	1.0	3393.083746022939	3393.31066604568
3393.3640260660604	0.5269200227412512	trials	210531TX	p41	Z11111	106	35.0	0.0	3393.5140260660605	3393.7409460888016
3393.804346110188	0.5269200227412512	trials	210531TX	p41	Z11111	90	29.0	2.0	3393.954346110188	3394.181266132929
3397.736986504305	0.5069200207371978	trials	210531TX	p41	Z11111	13	4.0	0.0	3397.8869865043052	3398.0939065250423
3398.1872665494307	0.5269200227417059	trials	210531TX	p41	Z11111	14	4.0	1.0	3398.3372665494308	3398.5641865721723
3398.617586592556	0.5269200227412512	trials	210531TX	p41	Z11111	99	32.0	2.0	3398.767586592556	3398.9945066152973
3399.087866639686	0.5269600227456976	trials	210531TX	p41	Z11111	0			3399.237866639686	3399.4648266624317
3399.5181866828116	0.5269200227412512	trials	210531TX	p41	Z11111	33	10.0	2.0	3399.6681866828117	3399.8951067055527
3399.958466726935	0.5269200227412512	trials	210531TX	p41	Z11111	50	16.0	1.0	3400.108466726935	3400.335386749676
3400.3887467700565	0.5269600227452429	trials	210531TX	p41	Z11111	85	28.0	0.0	3400.5387467700566	3400.7657067928017
3404.3614271681863	0.5069200207371978	trials	210531TX	p41	Z11111	5	1.0	1.0	3404.5114271681864	3404.7183471889234
3404.801747212314	0.5269200227417059	trials	210531TX	p41	Z11111	91	30.0	0.0	3404.951747212314	3405.1786672350554
3405.2420272564373	0.5269200227417059	trials	210531TX	p41	Z11111	57	18.0	2.0	3405.3920272564374	3405.618947279179
3405.6723072995587	0.5269200227412512	trials	210531TX	p41	Z11111	84	27.0	2.0	3405.822307299559	3406.0492273223
3406.112627343686	0.5269200227417059	trials	210531TX	p41	Z11111	11	3.0	1.0	3406.2626273436863	3406.489547366428
3406.562907388812	0.5269200227412512	trials	210531TX	p41	Z11111	117	38.0	2.0	3406.7129073888123	3406.9398274115533
3406.9932274319376	0.5269200227412512	trials	210531TX	p41	Z11111	113	37.0	1.0	3407.1432274319377	3407.3701474546788
3410.945867828059	0.5069200207371978	trials	210531TX	p41	Z11111	111	36.0	2.0	3411.095867828059	3411.302787848796
3411.3661478701783	0.5269200227412512	trials	210531TX	p41	Z11111	18	5.0	2.0	3411.5161478701784	3411.7430678929195
3411.82646791631	0.5269200227417059	trials	210531TX	p41	Z11111	24	7.0	2.0	3411.97646791631	3412.2033879390515
3412.296787963444	0.5269200227417059	trials	210531TX	p41	Z11111	1	0.0	0.0	3412.446787963444	3412.6737079861855
