onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	rotation	luminance	pdOnTS	pdOffTS
1586.6115631307016	0.5252397637088961	trials	200116SL	p28	Z08115	267	11.0	45.0	12	1586.7615631307017	1586.9868028944104
1587.041802679352	0.5252797636669584	trials	200116SL	p28	Z08115	50	4.0	135.0	4	1587.1918026793521	1587.417082443019
1587.482122217428	0.5252397637088961	trials	200116SL	p28	Z08115	322	6.0	225.0	12	1587.632122217428	1587.8573619811368
1587.9424017345648	0.49523979518062333	trials	200116SL	p28	Z08115	93	2.0	270.0	4	1588.0924017345649	1588.2876415297453
1588.3726812831733	0.5052797846481099	trials	200116SL	p28	Z08115	87	11.0	225.0	4	1588.5226812831734	1588.7279610678213
1588.8129608212912	0.5052797846481099	trials	200116SL	p28	Z08115	80	4.0	225.0	4	1588.9629608212913	1589.1682406059392
1589.2432803698578	0.5052397846900476	trials	200116SL	p28	Z08115	15	14.0	0.0	4	1589.3932803698578	1589.5985201545477
1591.4147180918771	0.505239784690275	trials	200116SL	p28	Z08115	45	14.0	90.0	4	1591.5647180918772	1591.7699578765673
1591.824997661467	0.5252397637088961	trials	200116SL	p28	Z08115	206	10.0	225.0	8	1591.9749976614671	1592.2002374251758
1592.265277199585	0.5252797636669584	trials	200116SL	p28	Z08115	351	5.0	315.0	12	1592.415277199585	1592.6405569632518
1592.6955567481934	0.5252797636669584	trials	200116SL	p28	Z08115	238	12.0	315.0	8	1592.8455567481935	1593.0708365118603
1593.1358362863114	0.5152797741575341	trials	200116SL	p28	Z08115	328	12.0	225.0	12	1593.2858362863115	1593.5011160604688
1593.5661158349199	0.5252797636669584	trials	200116SL	p28	Z08115	91	0.0	270.0	4	1593.71611583492	1593.9413955985867
1593.9964353834866	0.5252397637088961	trials	200116SL	p28	Z08115	54	8.0	135.0	4	1594.1464353834867	1594.3716751471954
1596.277912990067	0.5052797846481099	trials	200116SL	p28	Z08115	162	11.0	90.0	8	1596.4279129900672	1596.633192774715
1596.6881925596567	0.5152797741577615	trials	200116SL	p28	Z08115	290	4.0	135.0	12	1596.8381925596568	1597.0534723338144
1597.108472118756	0.5252797636669584	trials	200116SL	p28	Z08115	230	4.0	315.0	8	1597.2584721187561	1597.483751882423
1597.5587516463834	0.5052797846481099	trials	200116SL	p28	Z08115	47	1.0	135.0	4	1597.7087516463835	1597.9140314310314
1597.98907119495	0.5052397846900476	trials	200116SL	p28	Z08115	11	10.0	0.0	4	1598.13907119495	1598.3443109796399
1598.4293507330678	0.4952397951808507	trials	200116SL	p28	Z08115	76	0.0	225.0	4	1598.579350733068	1598.7745905282486
1598.8596302816763	0.5352797531763827	trials	200116SL	p28	Z08115	274	3.0	90.0	12	1599.0096302816764	1599.2449100348526
1600.981028056191	0.5152797741575341	trials	200116SL	p28	Z08115	59	13.0	135.0	4	1601.131028056191	1601.3463078303485
1601.4113076047995	0.5252797636669584	trials	200116SL	p28	Z08115	357	11.0	315.0	12	1601.5613076047996	1601.7865873684664
1601.841587153408	0.5252797636669584	trials	200116SL	p28	Z08115	335	4.0	270.0	12	1601.991587153408	1602.2168669170749
1602.281906691484	0.5252397637088961	trials	200116SL	p28	Z08115	184	3.0	180.0	8	1602.431906691484	1602.6571464551928
1602.7121862400925	0.5252797636669584	trials	200116SL	p28	Z08115	94	3.0	270.0	4	1602.8621862400926	1603.0874660037593
1603.1524657782104	0.5252797636669584	trials	200116SL	p28	Z08115	115	9.0	315.0	4	1603.3024657782105	1603.5277455418773
1603.5827453268191	0.5252797636669584	trials	200116SL	p28	Z08115	116	10.0	315.0	4	1603.7327453268192	1603.958025090486
1605.5940632168147	0.5052797846483372	trials	200116SL	p28	Z08115	297	11.0	135.0	12	1605.7440632168148	1605.949343001463
1606.0243827653812	0.5252397637088961	trials	200116SL	p28	Z08115	81	5.0	225.0	4	1606.1743827653813	1606.39962252909
1606.4646623034992	0.5252797636669584	trials	200116SL	p28	Z08115	341	10.0	270.0	12	1606.6146623034992	1606.839942067166
1606.8949418521079	0.525279763666731	trials	200116SL	p28	Z08115	125	4.0	0.0	8	1607.044941852108	1607.2702216157745
1607.3252214007164	0.5252797636669584	trials	200116SL	p28	Z08115	141	5.0	45.0	8	1607.4752214007165	1607.7005011643832
1607.7655009388343	0.5252797636669584	trials	200116SL	p28	Z08115	194	13.0	180.0	8	1607.9155009388344	1608.1407807025012
1608.2158204664195	0.4952397951808507	trials	200116SL	p28	Z08115	214	3.0	270.0	8	1608.3658204664196	1608.5610602616002
1610.7374978210146	0.5152397741996992	trials	200116SL	p28	Z08115	0			0	1610.8874978210147	1611.1027375952142
1611.1777773591325	0.5252797636669584	trials	200116SL	p28	Z08115	57	11.0	135.0	4	1611.3277773591326	1611.5530571227994
1611.6080569077412	0.5252797636669584	trials	200116SL	p28	Z08115	349	3.0	315.0	12	1611.7580569077413	1611.983336671408
1612.0483364458591	0.5252797636669584	trials	200116SL	p28	Z08115	243	2.0	0.0	12	1612.1983364458592	1612.423616209526
