onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	mode	pdOnTS	pdOffTS
3203.4925763410974	0.5069600270026058	trials	210518TX	p32	Z11111	8	2.0	1.0	3203.6425763410975	3203.8495363681
3206.034296672721	0.5069600270026058	trials	210518TX	p32	Z11111	70	23.0	0.0	3206.1842966727213	3206.3912566997237
3206.4745767301656	0.5369600309168163	trials	210518TX	p32	Z11111	118	39.0	0.0	3206.6245767301657	3206.8615367610823
3209.096337072232	0.5069600270026058	trials	210518TX	p32	Z11111	47	15.0	1.0	3209.246337072232	3209.4532970992345
3209.506617125762	0.5269600296123826	trials	210518TX	p32	Z11111	109	36.0	0.0	3209.6566171257623	3209.8835771553745
3209.9769371871257	0.5269600296123826	trials	210518TX	p32	Z11111	57	18.0	2.0	3210.126937187126	3210.353897216738
3210.4472572484897	0.5269600296119279	trials	210518TX	p32	Z11111	94	31.0	0.0	3210.5972572484898	3210.8242172781015
3210.9075773085483	0.5369600309172711	trials	210518TX	p32	Z11111	74	24.0	1.0	3211.0575773085484	3211.2945373394655
3211.3778973699123	0.5269600296119279	trials	210518TX	p32	Z11111	45	14.0	2.0	3211.5278973699124	3211.754857399524
3211.8482174312758	0.5269600296123826	trials	210518TX	p32	Z11111	51	16.0	2.0	3211.998217431276	3212.225177460888
3215.3805778921505	0.5069600270026058	trials	210518TX	p32	Z11111	116	38.0	1.0	3215.5305778921506	3215.737537919153
3217.6921381937445	0.5069600270030605	trials	210518TX	p32	Z11111	120	39.0	2.0	3217.8421381937446	3218.0490982207475
3218.1024182472747	0.5269600296123826	trials	210518TX	p32	Z11111	95	31.0	1.0	3218.252418247275	3218.479378276887
3218.5727383086387	0.5269600296119279	trials	210518TX	p32	Z11111	25	8.0	0.0	3218.722738308639	3218.9496983382505
3219.043018369997	0.5270000296172839	trials	210518TX	p32	Z11111	7	2.0	0.0	3219.193018369997	3219.420018399614
3219.503338430056	0.5069600270026058	trials	210518TX	p32	Z11111	42	13.0	2.0	3219.653338430056	3219.8602984570584
3219.943658487505	0.5269600296123826	trials	210518TX	p32	Z11111	105	34.0	2.0	3220.0936584875053	3220.3206185171175
3220.413978548869	0.5269600296119279	trials	210518TX	p32	Z11111	96	31.0	2.0	3220.5639785488693	3220.790938578481
3223.9663390123533	0.5069600270026058	trials	210518TX	p32	Z11111	119	39.0	1.0	3224.1163390123534	3224.323299039356
3224.4066590698026	0.5269600296123826	trials	210518TX	p32	Z11111	69	22.0	2.0	3224.5566590698027	3224.783619099415
3224.8769791311665	0.5269600296119279	trials	210518TX	p32	Z11111	22	7.0	0.0	3225.0269791311666	3225.2539391607784
3225.34729919253	0.5269600296119279	trials	210518TX	p32	Z11111	49	16.0	0.0	3225.49729919253	3225.724259222142
3225.8175792538887	0.5270000296172839	trials	210518TX	p32	Z11111	88	29.0	0.0	3225.9675792538887	3226.194579283506
3226.247899310033	0.5269600296123826	trials	210518TX	p32	Z11111	60	19.0	2.0	3226.397899310033	3226.6248593396454
3226.718219371397	0.5269600296119279	trials	210518TX	p32	Z11111	52	17.0	0.0	3226.868219371397	3227.095179401009
3230.3006198388002	0.5069600270026058	trials	210518TX	p32	Z11111	114	37.0	2.0	3230.4506198388003	3230.6575798658027
3230.7509398975544	0.5269600296123826	trials	210518TX	p32	Z11111	98	32.0	1.0	3230.9009398975545	3231.1278999271667
3231.211219957608	0.5370000309221723	trials	210518TX	p32	Z11111	68	22.0	1.0	3231.3612199576082	3231.59821998853
3231.681540018972	0.5269600296119279	trials	210518TX	p32	Z11111	35	11.0	1.0	3231.831540018972	3232.058500048584
3232.1218600764214	0.5269600296123826	trials	210518TX	p32	Z11111	67	22.0	0.0	3232.2718600764215	3232.4988201060337
3232.5721401351707	0.5269600296119279	trials	210518TX	p32	Z11111	39	12.0	2.0	3232.722140135171	3232.9491001647825
3233.042460196534	0.5269600296119279	trials	210518TX	p32	Z11111	65	21.0	1.0	3233.1924601965343	3233.419420226146
3236.644900666552	0.4969200256928161	trials	210518TX	p32	Z11111	115	38.0	0.0	3236.794900666552	3236.991820692245
3237.0551407200774	0.5270000296172839	trials	210518TX	p32	Z11111	18	5.0	2.0	3237.2051407200775	3237.4321407496946
3237.515460780136	0.5370000309221723	trials	210518TX	p32	Z11111	80	26.0	1.0	3237.665460780136	3237.902460811058
3237.9857808415	0.5370000309217176	trials	210518TX	p32	Z11111	71	23.0	1.0	3238.1357808415	3238.3727808724216
3240.4074211574566	0.5069600270026058	trials	210518TX	p32	Z11111	43	14.0	0.0	3240.5574211574567	3240.764381184459
3240.8477012149006	0.5270000296172839	trials	210518TX	p32	Z11111	91	30.0	0.0	3240.9977012149006	3241.2247012445177
3241.3180212762645	0.5270000296172839	trials	210518TX	p32	Z11111	77	25.0	1.0	3241.4680212762646	3241.6950213058817
3241.7683413350187	0.5269600296119279	trials	210518TX	p32	Z11111	10	3.0	0.0	3241.918341335019	3242.1453013646305
3242.238661396382	0.5269600296123826	trials	210518TX	p32	Z11111	34	11.0	0.0	3242.3886613963823	3242.6156214259945
3242.7089814577457	0.5269600296123826	trials	210518TX	p32	Z11111	83	27.0	1.0	3242.858981457746	3243.085941487358
3243.1692615177994	0.5370000309221723	trials	210518TX	p32	Z11111	86	28.0	1.0	3243.3192615177995	3243.5562615487215
3248.9731822750496	0.5169600283074942	trials	210518TX	p32	Z11111	32	10.0	1.0	3249.1231822750497	3249.340142303357
