onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	position	pdOnTS	pdOffTS
4268.823170527951	0.5068814606529486	trials	210619SL	p56	Z11111	30	14.0	1.0	4268.973170527951	4269.180051988605
4269.253493566179	0.49684138976681425	trials	210619SL	p56	Z11111	31	0.0	2.0	4269.403493566178	4269.600334955946
4269.65373639203	0.4968813900495661	trials	210619SL	p56	Z11111	73	12.0	4.0	4269.803736392029	4270.00061778208
4270.084059430257	0.49684138976681425	trials	210619SL	p56	Z11111	15	14.0	0.0	4270.234059430257	4270.430900820024
4270.5043423975985	0.49684138976681425	trials	210619SL	p56	Z11111	33	2.0	2.0	4270.654342397598	4270.851183787366
4270.914625294336	0.5268816018615325	trials	210619SL	p56	Z11111	59	13.0	3.0	4271.064625294335	4271.2915068961975
4271.3549084028855	0.4968813900486566	trials	210619SL	p56	Z11111	37	6.0	2.0	4271.504908402885	4271.7017897929345
4273.706525006101	0.5068414603701967	trials	210619SL	p56	Z11111	28	12.0	1.0	4273.856525006101	4274.063366466472
4274.136808044046	0.4968813900495661	trials	210619SL	p56	Z11111	26	10.0	1.0	4274.286808044046	4274.483689434096
4274.53709087018	0.49684138976681425	trials	210619SL	p56	Z11111	29	13.0	1.0	4274.687090870179	4274.883932259947
4274.9673739081245	0.5068814606538581	trials	210619SL	p56	Z11111	5	4.0	0.0	4275.117373908124	4275.324255368779
4275.407657016674	0.4968813900486566	trials	210619SL	p56	Z11111	51	5.0	3.0	4275.557657016674	4275.754538406723
4275.807939842807	0.5268816018615325	trials	210619SL	p56	Z11111	2	1.0	0.0	4275.957939842807	4276.184821444669
4276.258263022243	0.49684138976590475	trials	210619SL	p56	Z11111	4	3.0	0.0	4276.408263022243	4276.6051044120095
4279.830688244785	0.526881601860623	trials	210619SL	p56	Z11111	58	12.0	3.0	4279.980688244785	4280.207569846646
4280.270971353334	0.4968813900486566	trials	210619SL	p56	Z11111	45	14.0	2.0	4280.420971353334	4280.617852743383
4280.681254250071	0.4968813900486566	trials	210619SL	p56	Z11111	52	6.0	3.0	4280.831254250071	4281.02813564012
4281.111537288016	0.4968813900495661	trials	210619SL	p56	Z11111	41	10.0	2.0	4281.2615372880155	4281.458418678066
4281.5118201141495	0.526881601860623	trials	210619SL	p56	Z11111	8	7.0	0.0	4281.661820114149	4281.8887017160105
4281.962143293585	0.49684138976681425	trials	210619SL	p56	Z11111	75	14.0	4.0	4282.112143293584	4282.308984683352
